instance,n,u,procs,elapsed
n_044_u_880_13,44,8.8,22,19.8899999999994
n_044_u_880_14,44,8.8,19,18.4409999999989
n_030_u_600_13,30,6,15,12.25
n_028_u_560_11,28,5.6,13,9.30999999999949
n_033_u_660_14,33,6.6,16,11.2710000000006
n_006_u_120_15,6,1.2,4,0.743000000000393
n_030_u_600_12,30,6,15,9.89100000000144
n_023_u_459_9,23,4.6,12,7.55000000000109
n_041_u_819_13,41,8.2,21,16.0020000000004
n_013_u_260_13,13,2.6,7,2.16800000000148
n_037_u_740_14,37,7.4,19,14.4189999999999
n_011_u_220_16,11,2.2,5,1.6190000000006
n_014_u_280_12,14,2.8,7,2.40700000000106
n_029_u_580_12,29,5.8,15,11.3439999999991
n_011_u_220_15,11,2.2,7,1.96600000000035
n_008_u_160_15,8,1.6,5,1.00600000000122
n_025_u_500_13,25,5,12,6.85999999999876
n_042_u_840_11,42,8.4,20,17.1040000000012
n_035_u_700_13,35,7,19,14.0319999999992
n_026_u_520_13,26,5.2,13,7.22099999999955
n_036_u_720_13,36,7.2,16,14.2579999999998
n_041_u_819_11,41,8.2,20,17.2620000000006
n_019_u_380_15,19,3.8,10,4.30499999999847
n_009_u_180_13,9,1.8,5,1.18599999999969
n_031_u_620_17,31,6.2,15,11.2389999999996
n_024_u_480_14,24,4.8,11,6.00900000000001
n_008_u_160_13,8,1.6,4,1.0580000000009
n_050_u_1000_14,50,10,24,22.9879999999994
n_045_u_900_11,45,9,22,22.8989999999994
n_022_u_440_13,22,4.4,10,5.63000000000102
n_031_u_620_15,31,6.2,15,10.9040000000005
n_019_u_380_14,19,3.8,11,5.29399999999987
n_024_u_480_15,24,4.8,12,6.95999999999913
n_031_u_620_14,31,6.2,14,11.3140000000003
n_046_u_920_13,46,9.2,25,21.9739999999983
n_020_u_400_16,20,4,10,5.54100000000108
n_019_u_380_16,19,3.8,10,5.10800000000017
n_035_u_700_12,35,7,17,17.5400000000009
n_023_u_459_13,23,4.6,13,9.08699999999953
n_040_u_800_11,40,8,19,20.7669999999998
n_049_u_980_10,49,9.8,24,27.7000000000007
n_012_u_240_13,12,2.4,6,5.00299999999879
n_031_u_620_16,31,6.2,16,12.8369999999995
n_007_u_140_13,7,1.4,6,0.923000000000684
n_021_u_420_16,21,4.2,11,7.90000000000146
n_013_u_260_15,13,2.6,6,4.97400000000016
n_040_u_800_12,40,8,20,24.6179999999986
n_050_u_1000_12,50,10,26,29.8339999999989
n_048_u_960_10,48,9.6,23,28.973
n_017_u_340_16,17,3.4,9,6.5
n_024_u_480_17,24,4.8,12,9.28999999999905
n_024_u_480_16,24,4.8,11,9.09100000000035
n_046_u_920_14,46,9.2,20,25.491
n_022_u_440_14,22,4.4,10,7.67499999999927
n_007_u_140_14,7,1.4,4,1.08200000000033
n_021_u_420_14,21,4.2,11,7.81500000000051
n_042_u_840_12,42,8.4,21,21.1620000000003
n_045_u_900_13,45,9,21,25.3140000000003
n_016_u_320_12,16,3.2,7,3.19200000000092
n_026_u_520_14,26,5.2,12,11.0600000000013
n_027_u_540_13,27,5.4,14,10.8469999999998
n_036_u_720_11,36,7.2,17,15.344000000001
n_034_u_680_14,34,6.8,15,13.7080000000005
n_009_u_180_14,9,1.8,5,1.34300000000076
n_015_u_300_12,15,3,9,3.45699999999852
n_035_u_700_11,35,7,18,18.780999999999
n_017_u_340_14,17,3.4,9,3.87199999999939
n_013_u_260_16,13,2.6,7,3.03799999999865
n_012_u_240_15,12,2.4,6,2.71499999999833
n_020_u_400_14,20,4,10,4.65999999999985
n_045_u_900_14,45,9,22,24.5949999999993
n_050_u_1000_11,50,10,25,32.9470000000001
n_032_u_640_16,32,6.4,13,13.116
n_020_u_400_15,20,4,9,5.26699999999983
n_046_u_920_12,46,9.2,22,26.0910000000003
n_025_u_500_14,25,5,13,7.89600000000064
n_047_u_940_13,47,9.4,22,24.473
n_043_u_860_12,43,8.6,21,22.6999999999989
n_047_u_940_11,47,9.4,22,27.1869999999999
n_045_u_900_15,45,9,23,23.1319999999996
n_026_u_520_16,26,5.2,13,7.6880000000001
n_048_u_960_11,48,9.6,22,26.1489999999994
n_012_u_240_16,12,2.4,6,2.18599999999969
n_010_u_200_14,10,2,5,1.46600000000035
n_050_u_1000_13,50,10,25,30.978000000001
n_032_u_640_17,32,6.4,15,13.2349999999988
n_013_u_260_14,13,2.6,7,2.66200000000026
n_022_u_440_15,22,4.4,11,6.34799999999996
n_030_u_600_17,30,6,15,9.03899999999885
n_012_u_240_17,12,2.4,5,2.05199999999968
n_014_u_280_15,14,2.8,7,2.73500000000058
n_041_u_819_12,41,8.2,21,19.6280000000006
n_033_u_660_17,33,6.6,15,15.0459999999985
n_039_u_780_14,39,7.8,18,17.6409999999996
n_014_u_280_13,14,2.8,7,3.15899999999965
n_032_u_640_15,32,6.4,17,16.3629999999994
n_017_u_340_13,17,3.4,9,4.71299999999974
n_006_u_120_16,6,1.2,4,0.645000000000437
n_008_u_160_14,8,1.6,4,1.08699999999953
n_015_u_300_13,15,3,10,3.22500000000036
n_036_u_720_10,36,7.2,19,20.2020000000011
n_037_u_740_15,37,7.4,18,17.9049999999988
n_038_u_760_14,38,7.6,19,19.5870000000014
n_036_u_720_14,36,7.2,16,13.4600000000009
n_029_u_580_13,29,5.8,14,9.94999999999891
n_034_u_680_17,34,6.8,17,12.4030000000002
n_035_u_700_14,35,7,17,18.2439999999988
n_028_u_560_13,28,5.6,16,8.54600000000028
n_005_u_100_16,5,1,3,0.851000000000568
n_037_u_740_16,37,7.4,17,18.1470000000008
n_017_u_340_15,17,3.4,9,3.84300000000076
n_043_u_860_11,43,8.6,22,26.7829999999994
n_043_u_860_13,43,8.6,22,22.0450000000001
n_049_u_980_13,49,9.8,24,25.7690000000002
n_044_u_880_18,44,8.8,22,19.9940000000006
n_030_u_600_15,30,6,15,9.69900000000052
n_034_u_680_15,34,6.8,17,12.4580000000005
n_026_u_520_17,26,5.2,12,9.95399999999972
n_046_u_920_15,46,9.2,21,23.9030000000002
n_025_u_500_16,25,5,13,9.79800000000068
n_010_u_200_15,10,2,5,1.50800000000163
n_047_u_940_14,47,9.4,23,25.3590000000004
n_010_u_200_13,10,2,5,1.67399999999907
n_035_u_700_15,35,7,17,13.3619999999992
n_019_u_380_17,19,3.8,10,4.17100000000028
n_037_u_740_18,37,7.4,17,14.2489999999998
n_023_u_459_15,23,4.6,11,6.20399999999972
n_011_u_220_20,11,2.2,6,1.60200000000077
n_044_u_880_16,44,8.8,22,21.0360000000001
n_037_u_740_17,37,7.4,17,14.8940000000002
n_025_u_500_17,25,5,14,7.93999999999869
n_033_u_660_15,33,6.6,15,11.5889999999999
n_021_u_420_15,21,4.2,10,5.1979999999985
n_013_u_260_17,13,2.6,9,2.36700000000019
n_043_u_860_14,43,8.6,21,26.7250000000004
n_025_u_500_18,25,5,13,7.00200000000041
n_016_u_320_15,16,3.2,9,3.2549999999992
n_026_u_520_15,26,5.2,13,7.41499999999905
n_011_u_220_18,11,2.2,6,1.52399999999943
n_014_u_280_16,14,2.8,8,2.47499999999854
n_018_u_360_17,18,3.6,9,4.38199999999961
n_033_u_660_16,33,6.6,15,11.3590000000004
n_049_u_980_14,49,9.8,23,25.253999999999
n_042_u_840_13,42,8.4,20,26.4069999999992
n_010_u_200_16,10,2,4,1.45899999999892
n_047_u_940_12,47,9.4,21,30.5120000000006
n_040_u_800_14,40,8,17,15.6889999999985
n_027_u_540_16,27,5.4,12,8.42599999999948
n_045_u_900_12,45,9,22,29.985999999999
n_007_u_140_16,7,1.4,6,0.853000000000975
n_044_u_880_17,44,8.8,21,19.4480000000003
n_009_u_180_15,9,1.8,5,1.36800000000039
n_027_u_540_14,27,5.4,14,9.38500000000022
n_039_u_780_15,39,7.8,18,17.9069999999992
n_028_u_560_14,28,5.6,12,9.26100000000042
n_023_u_459_16,23,4.6,14,6.03900000000067
n_006_u_120_17,6,1.2,5,0.605999999999767
n_014_u_280_14,14,2.8,7,2.81099999999969
n_048_u_960_14,48,9.6,23,28.4660000000003
n_016_u_320_16,16,3.2,8,3.28399999999965
n_011_u_220_19,11,2.2,6,1.98899999999958
n_012_u_240_14,12,2.4,6,2.34799999999996
n_050_u_1000_15,50,10,23,30.1869999999999
n_038_u_760_15,38,7.6,18,14.8199999999997
n_030_u_600_14,30,6,15,11.1819999999989
n_024_u_480_21,24,4.8,12,6.80899999999929
n_035_u_700_16,35,7,17,12.6059999999998
n_005_u_100_17,5,1,3,0.581000000000131
n_024_u_480_19,24,4.8,12,6.0049999999992
n_023_u_459_14,23,4.6,12,8.59599999999955
n_026_u_520_18,26,5.2,11,7.03100000000086
n_020_u_400_17,20,4,12,4.76000000000022
n_030_u_600_16,30,6,13,11.1119999999992
n_015_u_300_16,15,3,7,3.03800000000047
n_017_u_340_17,17,3.4,8,3.14500000000044
n_039_u_780_17,39,7.8,20,16.9050000000007
n_032_u_640_18,32,6.4,16,9.64100000000144
n_023_u_459_17,23,4.6,10,6.52300000000105
n_019_u_380_18,19,3.8,10,4.3760000000002
n_006_u_120_19,6,1.2,4,0.640000000001237
n_048_u_960_13,48,9.6,25,27.0660000000007
n_044_u_880_15,44,8.8,23,30.8050000000003
n_047_u_940_15,47,9.4,22,23.125
n_018_u_360_18,18,3.6,9,3.87099999999919
n_029_u_580_16,29,5.8,13,9.55500000000029
n_022_u_440_16,22,4.4,11,6.95999999999913
n_027_u_540_17,27,5.4,13,9.71300000000156
n_041_u_819_14,41,8.2,19,14.6589999999997
n_043_u_860_18,43,8.6,22,17.8720000000012
n_031_u_620_18,31,6.2,14,10.7880000000005
n_011_u_220_17,11,2.2,6,2.20900000000074
n_008_u_160_16,8,1.6,4,0.941000000000713
n_024_u_480_20,24,4.8,12,6.95499999999993
n_034_u_680_16,34,6.8,17,12.1419999999998
n_049_u_980_12,49,9.8,23,25.7049999999999
n_036_u_720_16,36,7.2,19,13.4169999999995
n_015_u_300_15,15,3,8,3.09900000000016
n_014_u_280_17,14,2.8,8,3.04299999999967
n_010_u_200_20,10,2,5,1.49800000000141
n_048_u_960_12,48,9.6,24,25.2870000000003
n_027_u_540_15,27,5.4,12,8.49300000000039
n_045_u_900_17,45,9,23,23.1610000000001
n_025_u_500_15,25,5,13,8.26100000000042
n_019_u_380_20,19,3.8,9,4.58799999999974
n_038_u_760_17,38,7.6,19,16.1549999999988
n_029_u_580_17,29,5.8,13,9.55299999999988
n_005_u_100_19,5,1,4,0.652000000000044
n_012_u_240_19,12,2.4,6,1.8799999999992
n_038_u_760_19,38,7.6,19,14.8009999999995
n_016_u_320_14,16,3.2,8,3.45399999999972
n_005_u_100_21,5,1,3,0.518000000000029
n_015_u_300_14,15,3,8,2.88400000000001
n_039_u_780_16,39,7.8,19,15.8240000000005
n_045_u_900_18,45,9,22,23.5889999999999
n_042_u_840_14,42,8.4,24,20.6700000000001
n_036_u_720_17,36,7.2,17,12.4799999999996
n_046_u_920_18,46,9.2,23,22.9760000000006
n_045_u_900_16,45,9,21,22.5409999999993
n_021_u_420_17,21,4.2,10,5.15899999999965
n_006_u_120_18,6,1.2,5,0.716000000000349
n_047_u_940_18,47,9.4,23,21.0380000000005
n_009_u_180_16,9,1.8,5,1.08899999999994
n_040_u_800_17,40,8,19,15.6569999999992
n_028_u_560_17,28,5.6,14,10.1399999999994
n_038_u_760_18,38,7.6,17,18.0969999999998
n_043_u_860_16,43,8.6,21,20.4849999999988
n_030_u_600_18,30,6,15,9.81600000000071
n_024_u_480_18,24,4.8,13,6.55199999999968
n_039_u_780_18,39,7.8,18,20.6920000000009
n_007_u_140_19,7,1.4,4,0.850000000000364
n_012_u_240_20,12,2.4,6,2.26499999999942
n_005_u_100_20,5,1,4,0.716000000000349
n_033_u_660_18,33,6.6,15,11.3250000000007
n_012_u_240_18,12,2.4,7,1.97000000000116
n_023_u_459_21,23,4.6,12,6.35999999999876
n_013_u_260_20,13,2.6,6,2.23699999999917
n_006_u_120_20,6,1.2,4,0.717000000000553
n_048_u_960_15,48,9.6,24,23.2060000000001
n_050_u_1000_16,50,10,25,24.139000000001
n_010_u_200_18,10,2,5,1.57600000000093
n_014_u_280_20,14,2.8,6,2.45600000000013
n_047_u_940_16,47,9.4,23,21.8539999999994
n_018_u_360_22,18,3.6,9,4.05400000000009
n_049_u_980_15,49,9.8,24,24.107
n_040_u_800_15,40,8,19,16.4359999999997
n_018_u_360_20,18,3.6,10,5.45099999999911
n_037_u_740_20,37,7.4,17,13.9549999999999
n_032_u_640_19,32,6.4,16,11.9089999999997
n_031_u_620_19,31,6.2,15,10.8909999999996
n_007_u_140_17,7,1.4,6,1.003999999999
n_037_u_740_22,37,7.4,20,15.7430000000004
n_019_u_380_19,19,3.8,11,4.61299999999937
n_050_u_1000_17,50,10,23,25.5920000000006
n_014_u_280_18,14,2.8,7,2.39999999999964
n_050_u_1000_19,50,10,25,23.4089999999997
n_015_u_300_17,15,3,9,2.89899999999943
n_025_u_500_20,25,5,12,7.19700000000012
n_017_u_340_18,17,3.4,8,3.14399999999841
n_027_u_540_18,27,5.4,15,10.1170000000002
n_022_u_440_17,22,4.4,11,5.13700000000063
n_036_u_720_15,36,7.2,19,16.125
n_020_u_400_20,20,4,10,4.61499999999978
n_039_u_780_19,39,7.8,18,15.7379999999994
n_046_u_920_16,46,9.2,19,23.2810000000009
n_016_u_320_17,16,3.2,10,3.37700000000041
n_035_u_700_17,35,7,16,13.219000000001
n_041_u_819_15,41,8.2,20,19.6410000000014
n_028_u_560_16,28,5.6,14,11.3670000000002
n_006_u_120_21,6,1.2,4,0.59900000000016
n_050_u_1000_18,50,10,24,24.3819999999996
n_036_u_720_18,36,7.2,18,15.4790000000012
n_018_u_360_21,18,3.6,11,5.22400000000016
n_048_u_960_16,48,9.6,26,26.0500000000011
n_032_u_640_21,32,6.4,15,11.1259999999984
n_008_u_160_17,8,1.6,4,1.11199999999917
n_025_u_500_19,25,5,12,6.36299999999937
n_013_u_260_18,13,2.6,6,2.40099999999984
n_017_u_340_21,17,3.4,9,3.36399999999958
n_025_u_500_21,25,5,12,6.92400000000089
n_028_u_560_15,28,5.6,14,9.80399999999827
n_017_u_340_19,17,3.4,8,3.70199999999932
n_019_u_380_21,19,3.8,11,6.46299999999974
n_048_u_960_17,48,9.6,23,20.1760000000013
n_046_u_920_17,46,9.2,21,24.5349999999999
n_029_u_580_15,29,5.8,14,10.6540000000005
n_020_u_400_18,20,4,11,5.11200000000099
n_023_u_459_19,23,4.6,10,6.88300000000163
n_049_u_980_11,49,9.8,23,32.3629999999994
n_015_u_300_18,15,3,9,3.03200000000106
n_017_u_340_20,17,3.4,9,3.50300000000061
n_026_u_520_21,26,5.2,13,8.48899999999958
n_043_u_860_15,43,8.6,21,22.2690000000002
n_019_u_380_22,19,3.8,9,4.36599999999999
n_027_u_540_21,27,5.4,15,8.59299999999894
n_013_u_260_19,13,2.6,6,2.246000000001
n_015_u_300_19,15,3,7,2.6969999999983
n_042_u_840_17,42,8.4,19,18.625
n_034_u_680_18,34,6.8,16,11.9839999999986
n_045_u_900_19,45,9,24,20.7349999999988
n_040_u_800_18,40,8,18,18.9470000000001
n_010_u_200_17,10,2,5,1.7510000000002
n_043_u_860_17,43,8.6,22,22.1419999999998
n_009_u_180_19,9,1.8,5,1.07799999999952
n_031_u_620_23,31,6.2,14,10.125
n_037_u_740_21,37,7.4,21,18.1419999999998
n_007_u_140_20,7,1.4,4,0.8700000000008
n_027_u_540_19,27,5.4,13,8.63799999999901
n_044_u_880_19,44,8.8,21,19.2259999999987
n_021_u_420_18,21,4.2,11,6.18399999999929
n_012_u_240_21,12,2.4,7,2.03499999999985
n_028_u_560_18,28,5.6,14,9.27700000000004
n_010_u_200_19,10,2,7,1.88400000000001
n_016_u_320_13,16,3.2,10,4.46399999999994
n_042_u_840_18,42,8.4,19,17.5859999999993
n_036_u_720_22,36,7.2,16,13.2960000000003
n_031_u_620_21,31,6.2,14,12.1689999999999
n_029_u_580_18,29,5.8,13,9.29299999999967
n_011_u_220_21,11,2.2,6,2.15400000000045
n_040_u_800_16,40,8,20,19.8070000000007
n_009_u_180_20,9,1.8,5,1.17500000000109
n_032_u_640_20,32,6.4,15,12.0320000000011
n_030_u_600_19,30,6,16,11.1810000000005
n_047_u_940_17,47,9.4,24,21.9300000000003
n_007_u_140_18,7,1.4,5,1.04999999999927
n_038_u_760_16,38,7.6,19,20.8009999999995
n_026_u_520_19,26,5.2,16,8.58599999999933
n_033_u_660_21,33,6.6,15,11.6229999999996
n_049_u_980_17,49,9.8,23,22.5229999999992
n_005_u_100_18,5,1,3,0.755999999999403
n_022_u_440_20,22,4.4,11,5.21500000000015
n_030_u_600_22,30,6,17,9.53000000000065
n_020_u_400_21,20,4,10,5.10899999999856
n_035_u_700_18,35,7,16,12.5930000000008
n_026_u_520_20,26,5.2,12,7.50200000000041
n_030_u_600_21,30,6,15,9.1969999999983
n_041_u_819_18,41,8.2,21,18.6970000000001
n_037_u_740_19,37,7.4,18,18.5239999999994
n_014_u_280_19,14,2.8,8,2.63299999999981
n_028_u_560_19,28,5.6,14,9.47400000000016
n_030_u_600_20,30,6,16,11.5840000000007
n_032_u_640_22,32,6.4,15,11.6110000000008
n_028_u_560_20,28,5.6,14,8.64600000000064
n_023_u_459_18,23,4.6,12,7.81100000000151
n_016_u_320_19,16,3.2,8,2.77100000000064
n_043_u_860_19,43,8.6,23,19.5319999999992
n_008_u_160_20,8,1.6,5,1.12299999999959
n_032_u_640_23,32,6.4,16,9.6299999999992
n_031_u_620_22,31,6.2,15,13.8680000000004
n_025_u_500_22,25,5,12,7.40899999999965
n_038_u_760_21,38,7.6,20,16.393
n_022_u_440_21,22,4.4,12,5.75299999999879
n_023_u_459_20,23,4.6,10,7.4989999999998
n_010_u_200_21,10,2,7,1.64700000000084
n_005_u_100_23,5,1,4,0.520999999998821
n_033_u_660_19,33,6.6,17,13.1269999999986
n_046_u_920_19,46,9.2,23,20.598
n_038_u_760_20,38,7.6,17,14.2199999999993
n_049_u_980_18,49,9.8,22,23.1859999999997
n_018_u_360_19,18,3.6,11,5.26399999999921
n_020_u_400_19,20,4,9,6.19700000000012
n_005_u_100_22,5,1,3,0.908999999999651
n_024_u_480_22,24,4.8,11,8.0739999999987
n_044_u_880_20,44,8.8,21,20.0650000000005
n_040_u_800_19,40,8,19,18.402
n_013_u_260_21,13,2.6,6,2.21500000000015
n_007_u_140_21,7,1.4,5,1.05400000000009
n_045_u_900_20,45,9,22,21.7079999999987
n_029_u_580_14,29,5.8,14,10.7270000000008
n_011_u_220_22,11,2.2,6,1.70000000000073
n_016_u_320_20,16,3.2,8,3.28700000000026
n_018_u_360_24,18,3.6,9,3.97299999999996
n_021_u_420_21,21,4.2,10,5.7549999999992
n_039_u_780_22,39,7.8,19,15.9590000000007
n_041_u_819_17,41,8.2,19,20.148000000001
n_040_u_800_22,40,8,19,15.7240000000002
n_012_u_240_22,12,2.4,6,1.70299999999952
n_006_u_120_24,6,1.2,4,0.706000000000131
n_027_u_540_20,27,5.4,14,7.73500000000058
n_018_u_360_23,18,3.6,10,4.14099999999962
n_034_u_680_19,34,6.8,17,13.5030000000006
n_038_u_760_22,38,7.6,19,19.0360000000001
n_007_u_140_24,7,1.4,4,0.844999999999345
n_036_u_720_20,36,7.2,18,18.3240000000005
n_008_u_160_19,8,1.6,5,1.07799999999952
n_041_u_819_16,41,8.2,19,19.4130000000005
n_045_u_900_22,45,9,22,20.3919999999998
n_005_u_100_24,5,1,3,0.56800000000112
n_040_u_800_20,40,8,18,15.1769999999997
n_023_u_459_22,23,4.6,11,6.81000000000131
n_008_u_160_18,8,1.6,4,1.18000000000029
n_007_u_140_22,7,1.4,4,0.781000000000859
n_029_u_580_20,29,5.8,17,9.59799999999996
n_033_u_660_22,33,6.6,16,11.871000000001
n_012_u_240_24,12,2.4,6,2.0619999999999
n_020_u_400_22,20,4,10,5.06999999999971
n_035_u_700_21,35,7,19,12.3819999999996
n_048_u_960_18,48,9.6,23,24.4649999999983
n_041_u_819_19,41,8.2,19,16.3459999999995
n_042_u_840_16,42,8.4,22,21.7929999999997
n_042_u_840_19,42,8.4,19,15.4979999999996
n_008_u_160_21,8,1.6,4,1.01400000000103
n_026_u_520_22,26,5.2,12,7.33799999999974
n_024_u_480_23,24,4.8,12,6.39600000000064
n_019_u_380_25,19,3.8,9,4.90800000000127
n_009_u_180_18,9,1.8,5,1.40999999999985
n_009_u_180_21,9,1.8,5,1.27100000000064
n_049_u_980_16,49,9.8,27,26.5349999999999
n_050_u_1000_21,50,10,23,29.125
n_020_u_400_25,20,4,11,4.94000000000051
n_018_u_360_25,18,3.6,9,4.48199999999997
n_035_u_700_22,35,7,17,11.2669999999998
n_044_u_880_24,44,8.8,21,20.2589999999982
n_050_u_1000_23,50,10,22,29.0119999999988
n_015_u_300_20,15,3,8,2.871000000001
n_021_u_420_20,21,4.2,11,5.83799999999974
n_029_u_580_21,29,5.8,13,7.9489999999987
n_025_u_500_23,25,5,13,9.07700000000114
n_020_u_400_23,20,4,8,7.29399999999987
n_011_u_220_26,11,2.2,5,3.80500000000029
n_047_u_940_19,47,9.4,21,25.4590000000007
n_021_u_420_19,21,4.2,10,8.17299999999886
n_039_u_780_20,39,7.8,19,20.3799999999992
n_039_u_780_21,39,7.8,18,18.9620000000014
n_016_u_320_18,16,3.2,9,5.61200000000099
n_006_u_120_22,6,1.2,4,0.690000000000509
n_043_u_860_20,43,8.6,19,21.6119999999992
n_049_u_980_19,49,9.8,23,31.6749999999993
n_017_u_340_23,17,3.4,8,5.94700000000012
n_006_u_120_23,6,1.2,4,0.73700000000099
n_031_u_620_25,31,6.2,15,12.4809999999998
n_038_u_760_23,38,7.6,20,17.2839999999997
n_021_u_420_22,21,4.2,11,7.29200000000128
n_025_u_500_25,25,5,12,9.0619999999999
n_031_u_620_24,31,6.2,14,11.7639999999992
n_031_u_620_20,31,6.2,15,16.1399999999994
n_005_u_100_25,5,1,4,0.575999999999112
n_017_u_340_25,17,3.4,8,5.97299999999996
n_036_u_720_19,36,7.2,18,19.0160000000014
n_041_u_819_21,41,8.2,19,19.2950000000001
n_010_u_200_22,10,2,5,1.51900000000023
n_022_u_440_22,22,4.4,11,7.81800000000112
n_036_u_720_21,36,7.2,17,18.2540000000008
n_022_u_440_19,22,4.4,10,8.06400000000031
n_014_u_280_21,14,2.8,8,3.05899999999929
n_008_u_160_23,8,1.6,5,1.05500000000029
n_043_u_860_22,43,8.6,22,21.4350000000013
n_033_u_660_20,33,6.6,17,17.9750000000004
n_044_u_880_22,44,8.8,20,25.723
n_043_u_860_23,43,8.6,22,23.402
n_046_u_920_22,46,9.2,22,23.896999999999
n_041_u_819_20,41,8.2,20,22.1620000000003
n_045_u_900_21,45,9,20,25.6230000000014
n_010_u_200_24,10,2,8,1.5
n_016_u_320_21,16,3.2,9,4.10299999999916
n_049_u_980_23,49,9.8,22,27.4049999999988
n_010_u_200_25,10,2,5,1.41899999999987
n_008_u_160_22,8,1.6,5,1.01200000000063
n_019_u_380_23,19,3.8,11,4.95199999999932
n_011_u_220_24,11,2.2,8,2.01499999999942
n_019_u_380_24,19,3.8,10,4.71799999999894
n_024_u_480_27,24,4.8,12,6.33100000000013
n_028_u_560_21,28,5.6,12,9.83899999999994
n_018_u_360_26,18,3.6,10,4.11700000000019
n_013_u_260_24,13,2.6,6,2.15099999999984
n_036_u_720_23,36,7.2,18,15.0780000000013
n_037_u_740_23,37,7.4,18,20.2469999999994
n_048_u_960_19,48,9.6,22,26.0249999999996
n_045_u_900_24,45,9,21,23.8379999999997
n_031_u_620_26,31,6.2,15,11.9320000000007
n_012_u_240_23,12,2.4,6,2.47900000000118
n_045_u_900_23,45,9,22,25.277
n_034_u_680_22,34,6.8,16,19.2540000000008
n_040_u_800_21,40,8,19,18.4210000000003
n_021_u_420_24,21,4.2,11,5.24200000000019
n_032_u_640_26,32,6.4,15,13.9220000000005
n_023_u_459_23,23,4.6,12,6.25
n_016_u_320_25,16,3.2,8,3.35699999999997
n_043_u_860_21,43,8.6,20,26
n_050_u_1000_22,50,10,28,33.128999999999
n_033_u_660_23,33,6.6,16,15.9940000000006
n_007_u_140_23,7,1.4,5,0.893000000000029
n_012_u_240_26,12,2.4,8,2.09599999999955
n_015_u_300_21,15,3,7,2.86499999999978
n_012_u_240_25,12,2.4,6,2.05600000000049
n_042_u_840_15,42,8.4,22,22.2569999999996
n_010_u_200_23,10,2,6,1.60800000000017
n_021_u_420_23,21,4.2,10,4.86399999999958
n_029_u_580_19,29,5.8,14,9.84000000000015
n_023_u_459_25,23,4.6,13,5.67900000000009
n_050_u_1000_20,50,10,25,28.9349999999995
n_044_u_880_23,44,8.8,22,28.1880000000001
n_009_u_180_17,9,1.8,5,1.37900000000081
n_027_u_540_22,27,5.4,12,8.80199999999968
n_046_u_920_20,46,9.2,23,26.9160000000011
n_023_u_459_26,23,4.6,12,6.42100000000028
n_030_u_600_26,30,6,14,10.0040000000008
n_037_u_740_24,37,7.4,18,17.3790000000008
n_033_u_660_26,33,6.6,15,16.7699999999986
n_034_u_680_21,34,6.8,15,15.8580000000002
n_033_u_660_24,33,6.6,16,12.8220000000001
n_017_u_340_24,17,3.4,10,3.64500000000044
n_039_u_780_23,39,7.8,18,18.6739999999991
n_029_u_580_22,29,5.8,13,8.29100000000108
n_038_u_760_24,38,7.6,19,14.7489999999998
n_011_u_220_25,11,2.2,5,2.10499999999956
n_006_u_120_25,6,1.2,3,0.691999999999098
n_034_u_680_20,34,6.8,16,13.9560000000001
n_005_u_100_26,5,1,4,0.536999999998443
n_034_u_680_23,34,6.8,17,12.3510000000006
n_013_u_260_22,13,2.6,9,2.28799999999865
n_020_u_400_24,20,4,11,4.98099999999977
n_042_u_840_21,42,8.4,18,21.5389999999989
n_026_u_520_25,26,5.2,12,7.88999999999942
n_030_u_600_24,30,6,17,13.2259999999987
n_024_u_480_25,24,4.8,12,8.70600000000013
n_017_u_340_22,17,3.4,9,3.89300000000003
n_009_u_180_23,9,1.8,4,1.12299999999959
n_035_u_700_23,35,7,15,12.5889999999999
n_025_u_500_24,25,5,13,8.36999999999898
n_038_u_760_26,38,7.6,20,14.277
n_025_u_500_27,25,5,12,7.19800000000032
n_005_u_100_28,5,1,3,0.552999999999884
n_032_u_640_25,32,6.4,16,10.9429999999993
n_023_u_459_24,23,4.6,12,6.40799999999945
n_031_u_620_27,31,6.2,18,10.857
n_025_u_500_26,25,5,12,7.28999999999905
n_042_u_840_22,42,8.4,20,21.0069999999996
n_035_u_700_20,35,7,17,14.6949999999997
n_018_u_360_27,18,3.6,10,3.82300000000032
n_022_u_440_18,22,4.4,11,6.27700000000004
n_029_u_580_26,29,5.8,14,9.34000000000015
n_019_u_380_26,19,3.8,10,4.14700000000084
n_047_u_940_20,47,9.4,24,28.0409999999993
n_048_u_960_22,48,9.6,24,25.4599999999991
n_037_u_740_28,37,7.4,17,12.7349999999988
n_049_u_980_21,49,9.8,24,28.5159999999996
n_028_u_560_22,28,5.6,13,9.01000000000022
n_009_u_180_24,9,1.8,5,1.31600000000071
n_018_u_360_29,18,3.6,9,3.54199999999946
n_034_u_680_25,34,6.8,16,11.8170000000009
n_032_u_640_24,32,6.4,15,14.5380000000005
n_046_u_920_23,46,9.2,23,27.9390000000003
n_015_u_300_24,15,3,7,2.57300000000032
n_014_u_280_22,14,2.8,9,2.85100000000057
n_048_u_960_23,48,9.6,25,25.4079999999994
n_024_u_480_26,24,4.8,12,8.00300000000061
n_030_u_600_25,30,6,14,9.27599999999984
n_026_u_520_23,26,5.2,12,7.69599999999991
n_016_u_320_23,16,3.2,8,3.0679999999993
n_036_u_720_24,36,7.2,18,13.5239999999994
n_034_u_680_24,34,6.8,16,12.134
