instance,n,u,procs,elapsed
n_033_u_660_4,33,6.6,12,1.26147999999997
n_035_u_700_2,35,7,13,1.32258000000002
n_033_u_660_2,33,6.6,11,1.33056
n_035_u_700_4,35,7,12,1.30362000000001
n_019_u_380_4,19,3.8,7,0.358899999999994
n_033_u_660_3,33,6.6,11,1.38637999999999
n_037_u_740_3,37,7.4,13,1.15880000000001
n_035_u_700_3,35,7,13,1.20459999999999
n_038_u_760_1,38,7.6,14,1.87342000000001
n_005_u_100_3,5,1,3,0.0329200000000128
n_034_u_680_3,34,6.8,13,1.32799999999999
n_039_u_780_2,39,7.8,13,1.37734
n_042_u_840_1,42,8.4,13,1.96056
n_006_u_120_4,6,1.2,3,0.0273199999999998
n_036_u_720_3,36,7.2,12,1.48399999999998
n_037_u_740_2,37,7.4,14,1.37162
n_009_u_180_3,9,1.8,4,0.0687000000000262
n_036_u_720_4,36,7.2,15,1.48102000000003
n_048_u_960_1,48,9.6,15,2.05426
n_036_u_720_2,36,7.2,12,1.59403999999999
n_039_u_780_4,39,7.8,13,1.32085999999999
n_006_u_120_6,6,1.2,3,0.0323999999999796
n_041_u_819_1,41,8.2,13,2.10872000000004
n_018_u_360_4,18,3.6,7,0.237439999999988
n_044_u_880_1,44,8.8,15,2.14862
n_008_u_160_3,8,1.6,4,0.0525
n_038_u_760_3,38,7.6,15,1.4323
n_005_u_100_5,5,1,3,0.0365999999999986
n_019_u_380_5,19,3.8,7,0.261440000000002
n_015_u_300_3,15,3,6,0.179259999999995
n_011_u_220_3,11,2.2,5,0.119519999999975
n_040_u_800_1,40,8,15,2.27529999999998
n_007_u_140_3,7,1.4,4,0.0386999999999898
n_046_u_920_1,46,9.2,15,2.36119999999998
n_038_u_760_4,38,7.6,14,1.70031999999999
n_040_u_800_2,40,8,15,1.60977999999999
n_005_u_100_6,5,1,3,0.0266799999999784
n_007_u_140_4,7,1.4,3,0.059419999999991
n_043_u_860_1,43,8.6,16,2.4548
n_022_u_440_4,22,4.4,7,0.42851999999999
n_037_u_740_4,37,7.4,12,1.56739999999998
n_018_u_360_6,18,3.6,8,0.273379999999998
n_038_u_760_2,38,7.6,12,1.86788
n_050_u_1000_1,50,10,16,2.53192
n_039_u_780_3,39,7.8,13,1.73812000000002
n_013_u_260_3,13,2.6,6,0.176119999999974
n_021_u_420_4,21,4.2,8,0.378739999999998
n_010_u_200_3,10,2,4,0.0896799999999712
n_005_u_100_4,5,1,3,0.0266800000000148
n_006_u_120_5,6,1.2,3,0.023159999999989
n_041_u_819_2,41,8.2,14,1.95647999999997
n_019_u_380_7,19,3.8,8,0.47221999999998
n_008_u_160_4,8,1.6,3,0.0588400000000184
n_043_u_860_2,43,8.6,16,1.80444
n_044_u_880_2,44,8.8,17,1.64772000000001
n_018_u_360_7,18,3.6,7,0.327539999999972
n_020_u_400_4,20,4,6,0.407940000000016
n_040_u_800_3,40,8,13,1.76506000000001
n_010_u_200_4,10,2,4,0.0773400000000038
n_045_u_900_1,45,9,14,2.74568
n_007_u_140_5,7,1.4,3,0.0350600000000122
n_011_u_220_4,11,2.2,5,0.0947599999999874
n_017_u_340_3,17,3.4,6,0.28380000000001
n_020_u_400_5,20,4,6,0.372279999999992
n_019_u_380_6,19,3.8,7,0.277920000000012
n_018_u_360_5,18,3.6,7,0.29
n_047_u_940_1,47,9.4,17,2.85986
n_024_u_480_4,24,4.8,8,0.600400000000008
n_012_u_240_3,12,2.4,5,0.136060000000034
n_032_u_640_5,32,6.4,11,1.05993999999999
n_040_u_800_4,40,8,14,1.90561999999998
n_031_u_620_5,31,6.2,10,0.78887999999999
n_007_u_140_6,7,1.4,3,0.0522599999999874
n_014_u_280_3,14,2.8,6,0.146059999999998
n_028_u_560_4,28,5.6,10,0.802599999999984
n_041_u_819_3,41,8.2,15,2.00182
n_008_u_160_5,8,1.6,4,0.065020000000004
n_020_u_400_6,20,4,8,0.370099999999984
n_042_u_840_3,42,8.4,16,2.12268
n_026_u_520_4,26,5.2,9,0.626399999999994
n_009_u_180_5,9,1.8,4,0.0602799999999842
n_021_u_420_5,21,4.2,8,0.583539999999994
n_023_u_459_5,23,4.6,9,0.47887999999999
n_024_u_480_5,24,4.8,8,0.456560000000026
n_023_u_459_4,23,4.6,10,0.714739999999984
n_041_u_819_4,41,8.2,16,2.32192000000002
n_043_u_860_4,43,8.6,14,2.01399999999998
n_049_u_980_1,49,9.8,18,3.32432
n_008_u_160_6,8,1.6,4,0.057520000000004
n_032_u_640_6,32,6.4,11,1.12262000000002
n_044_u_880_5,44,8.8,15,2.08986
n_042_u_840_2,42,8.4,17,2.49606
n_010_u_200_6,10,2,4,0.0905199999999968
n_020_u_400_7,20,4,7,0.486719999999986
n_009_u_180_4,9,1.8,4,0.0905400000000008
n_011_u_220_7,11,2.2,4,0.105980000000018
n_042_u_840_4,42,8.4,14,2.32486
n_031_u_620_7,31,6.2,10,1.00381999999998
n_016_u_320_3,16,3.2,7,0.198459999999977
n_009_u_180_6,9,1.8,4,0.0715999999999986
n_021_u_420_6,21,4.2,8,0.452799999999988
n_044_u_880_4,44,8.8,16,2.22156
n_045_u_900_5,45,9,16,2.21716
n_030_u_600_4,30,6,11,0.785999999999986
n_027_u_540_4,27,5.4,10,0.637639999999992
n_025_u_500_4,25,5,9,0.79862000000001
n_011_u_220_6,11,2.2,5,0.101759999999995
n_044_u_880_3,44,8.8,16,2.2004
n_032_u_640_8,32,6.4,11,1.14054
n_022_u_440_6,22,4.4,8,0.520620000000018
n_012_u_240_7,12,2.4,5,0.131679999999978
n_035_u_700_5,35,7,12,1.27563999999998
n_033_u_660_5,33,6.6,12,1.03626
n_011_u_220_5,11,2.2,5,0.0866799999999784
n_033_u_660_6,33,6.6,11,0.996399999999994
n_031_u_620_6,31,6.2,12,0.973799999999974
n_031_u_620_8,31,6.2,11,1.14666000000001
n_046_u_920_2,46,9.2,16,2.54034
n_021_u_420_7,21,4.2,7,0.546759999999994
n_043_u_860_3,43,8.6,15,2.55845999999998
n_048_u_960_2,48,9.6,17,2.72428
n_032_u_640_7,32,6.4,11,1.10631999999998
n_034_u_680_5,34,6.8,12,1.41009999999998
n_023_u_459_7,23,4.6,9,0.554580000000024
n_013_u_260_4,13,2.6,5,0.128040000000001
n_022_u_440_5,22,4.4,9,0.578379999999998
n_024_u_480_8,24,4.8,8,0.574140000000006
n_049_u_980_2,49,9.8,17,2.45715999999996
n_045_u_900_2,45,9,15,2.88996000000002
n_010_u_200_5,10,2,4,0.190020000000004
n_022_u_440_7,22,4.4,9,0.56796000000002
n_015_u_300_4,15,3,6,0.20905999999999
n_045_u_900_3,45,9,16,2.56507999999998
n_047_u_940_4,47,9.4,16,2.30696
n_012_u_240_4,12,2.4,4,0.127819999999992
n_046_u_920_3,46,9.2,16,2.42619999999998
n_016_u_320_4,16,3.2,6,0.217799999999988
n_050_u_1000_2,50,10,16,2.73920000000002
n_037_u_740_5,37,7.4,14,1.44467999999997
n_024_u_480_7,24,4.8,9,0.637619999999988
n_046_u_920_5,46,9.2,16,2.62016
n_029_u_580_4,29,5.8,10,0.811640000000006
n_047_u_940_3,47,9.4,18,2.68116000000002
n_012_u_240_5,12,2.4,5,0.151980000000003
n_013_u_260_5,13,2.6,5,0.11851999999999
n_024_u_480_6,24,4.8,9,0.554219999999986
n_025_u_500_8,25,5,9,0.648340000000026
n_014_u_280_6,14,2.8,6,0.172979999999989
n_048_u_960_5,48,9.6,16,2.58588
n_036_u_720_6,36,7.2,12,1.20516
n_013_u_260_7,13,2.6,5,0.128459999999977
n_048_u_960_3,48,9.6,18,2.75029999999998
n_017_u_340_4,17,3.4,6,0.216000000000022
n_014_u_280_5,14,2.8,6,0.167279999999992
n_050_u_1000_4,50,10,19,2.68912
n_047_u_940_5,47,9.4,16,3.00774000000002
n_015_u_300_7,15,3,6,0.205420000000012
n_049_u_980_3,49,9.8,16,2.55324
n_046_u_920_4,46,9.2,16,2.77487999999998
n_037_u_740_6,37,7.4,13,1.38698
n_026_u_520_5,26,5.2,10,0.645019999999968
n_015_u_300_5,15,3,6,0.174680000000008
n_034_u_680_6,34,6.8,13,1.455
n_036_u_720_5,36,7.2,14,1.43833999999999
n_033_u_660_7,33,6.6,14,1.57776000000002
n_013_u_260_6,13,2.6,5,0.141080000000002
n_033_u_660_8,33,6.6,10,1.32142
n_014_u_280_7,14,2.8,6,0.189900000000016
n_048_u_960_4,48,9.6,17,2.90581999999998
n_017_u_340_6,17,3.4,7,0.247000000000008
n_016_u_320_5,16,3.2,6,0.190399999999972
n_025_u_500_5,25,5,10,0.578359999999994
n_047_u_940_2,47,9.4,15,3.38272
n_039_u_780_5,39,7.8,15,1.66248
n_006_u_120_7,6,1.2,3,0.0262999999999738
n_023_u_459_6,23,4.6,9,0.762340000000004
n_026_u_520_6,26,5.2,9,0.571399999999994
n_028_u_560_5,28,5.6,10,0.774979999999996
n_029_u_580_5,29,5.8,10,0.653359999999994
n_044_u_880_6,44,8.8,15,1.99630000000001
n_015_u_300_6,15,3,6,0.189940000000024
n_014_u_280_4,14,2.8,6,0.146679999999978
n_034_u_680_7,34,6.8,12,1.39428
n_041_u_819_5,41,8.2,14,1.94223999999998
n_025_u_500_6,25,5,9,0.67
n_011_u_220_8,11,2.2,4,0.0904199999999764
n_008_u_160_7,8,1.6,3,0.0612599999999656
n_038_u_760_5,38,7.6,15,1.40592000000001
n_005_u_100_7,5,1,3,0.0290999999999986
n_045_u_900_6,45,9,14,2.24596000000002
n_026_u_520_8,26,5.2,11,0.696080000000002
n_035_u_700_7,35,7,15,1.48166000000001
n_049_u_980_4,49,9.8,16,3.24988000000002
n_044_u_880_8,44,8.8,14,1.7402
n_019_u_380_8,19,3.8,7,0.378819999999978
n_012_u_240_8,12,2.4,5,0.0959199999999692
n_027_u_540_7,27,5.4,9,0.895260000000016
n_027_u_540_6,27,5.4,10,0.795759999999972
n_034_u_680_8,34,6.8,11,1.4341
n_045_u_900_4,45,9,17,3.6239
n_028_u_560_6,28,5.6,10,0.709339999999974
n_011_u_220_10,11,2.2,4,0.136579999999994
n_027_u_540_8,27,5.4,10,0.601059999999998
n_028_u_560_8,28,5.6,13,0.763679999999986
n_036_u_720_8,36,7.2,13,1.42914000000001
n_035_u_700_6,35,7,13,1.34462
n_037_u_740_9,37,7.4,12,1.36376
n_050_u_1000_5,50,10,18,2.94167999999998
n_021_u_420_8,21,4.2,8,0.381380000000026
n_018_u_360_8,18,3.6,7,0.309679999999972
n_012_u_240_6,12,2.4,5,0.120440000000017
n_016_u_320_6,16,3.2,6,0.256280000000006
n_030_u_600_5,30,6,11,0.973619999999974
n_049_u_980_5,49,9.8,17,3.48256000000002
n_024_u_480_9,24,4.8,8,0.552740000000012
n_045_u_900_7,45,9,15,2.28364000000002
n_027_u_540_5,27,5.4,9,0.68112000000001
n_028_u_560_7,28,5.6,10,0.690679999999994
n_017_u_340_7,17,3.4,6,0.243640000000014
n_043_u_860_5,43,8.6,15,2.09279999999998
n_035_u_700_8,35,7,12,1.57281999999999
n_029_u_580_6,29,5.8,10,0.925400000000008
n_025_u_500_9,25,5,9,0.521080000000002
n_010_u_200_7,10,2,4,0.0785599999999976
n_012_u_240_9,12,2.4,5,0.149500000000007
n_037_u_740_8,37,7.4,12,1.4643
n_040_u_800_5,40,8,14,2.16644
n_050_u_1000_3,50,10,16,3.85628
n_016_u_320_7,16,3.2,7,0.319580000000024
n_007_u_140_7,7,1.4,3,0.0465199999999822
n_046_u_920_7,46,9.2,16,2.07667999999998
n_037_u_740_7,37,7.4,12,1.55096000000001
n_024_u_480_11,24,4.8,9,0.576440000000002
n_030_u_600_7,30,6,11,1.17244000000002
n_046_u_920_6,46,9.2,16,2.23088
n_044_u_880_7,44,8.8,15,2.21029999999998
n_025_u_500_7,25,5,9,0.613559999999998
n_013_u_260_9,13,2.6,5,0.175560000000005
n_026_u_520_7,26,5.2,8,1.33798000000003
n_017_u_340_5,17,3.4,6,0.272540000000008
n_013_u_260_8,13,2.6,5,0.128279999999977
n_011_u_220_9,11,2.2,5,0.0941400000000066
n_038_u_760_9,38,7.6,14,1.82457999999999
n_045_u_900_8,45,9,15,2.26882000000002
n_023_u_459_8,23,4.6,8,0.439979999999996
n_044_u_880_9,44,8.8,17,2.35198
n_005_u_100_11,5,1,3,0.0293799999999828
n_039_u_780_7,39,7.8,13,1.35784
n_020_u_400_8,20,4,7,0.444480000000004
n_012_u_240_10,12,2.4,5,0.0886599999999816
n_031_u_620_9,31,6.2,10,0.882819999999992
n_006_u_120_9,6,1.2,3,0.0480199999999968
n_011_u_220_11,11,2.2,4,0.116560000000027
n_036_u_720_7,36,7.2,13,1.48101999999999
n_025_u_500_10,25,5,9,0.590060000000012
n_039_u_780_6,39,7.8,13,1.74272000000001
n_006_u_120_8,6,1.2,3,0.0306400000000212
n_029_u_580_7,29,5.8,10,0.953839999999982
n_032_u_640_9,32,6.4,11,1.30047999999999
n_045_u_900_9,45,9,15,2.82526000000002
n_048_u_960_6,48,9.6,18,2.84448
n_047_u_940_6,47,9.4,17,2.66296000000002
n_038_u_760_6,38,7.6,13,1.81238000000001
n_005_u_100_8,5,1,3,0.0211999999999898
n_012_u_240_11,12,2.4,5,0.097400000000016
n_030_u_600_8,30,6,10,0.98688000000002
n_024_u_480_10,24,4.8,8,0.525220000000008
n_019_u_380_10,19,3.8,7,0.343859999999986
n_029_u_580_8,29,5.8,11,0.82931999999997
n_019_u_380_9,19,3.8,8,0.280720000000002
n_034_u_680_9,34,6.8,12,1.29162
n_018_u_360_12,18,3.6,8,0.501779999999998
n_042_u_840_6,42,8.4,14,1.83705999999998
n_026_u_520_9,26,5.2,10,0.668359999999994
n_015_u_300_8,15,3,5,0.234399999999986
n_014_u_280_8,14,2.8,5,0.204579999999988
n_038_u_760_7,38,7.6,14,1.82026000000002
n_009_u_180_8,9,1.8,4,0.0903000000000248
n_005_u_100_9,5,1,3,0.0434999999999854
n_042_u_840_5,42,8.4,17,2.57942
n_024_u_480_12,24,4.8,10,0.594300000000002
n_018_u_360_9,18,3.6,9,0.307000000000008
n_025_u_500_11,25,5,9,0.644519999999974
n_026_u_520_10,26,5.2,9,0.878480000000018
n_039_u_780_9,39,7.8,14,1.82804
n_009_u_180_7,9,1.8,4,0.0861799999999858
n_006_u_120_11,6,1.2,3,0.0538200000000142
n_037_u_740_10,37,7.4,12,1.46546000000002
n_041_u_819_6,41,8.2,14,2.12664
n_030_u_600_6,30,6,10,0.95036
n_038_u_760_10,38,7.6,13,1.32386000000002
n_040_u_800_9,40,8,13,1.74650000000001
n_005_u_100_12,5,1,3,0.0387800000000062
n_008_u_160_8,8,1.6,4,0.0718600000000152
n_047_u_940_8,47,9.4,16,2.1814
n_025_u_500_12,25,5,8,0.5225
n_007_u_140_11,7,1.4,3,0.053739999999998
n_046_u_920_8,46,9.2,18,2.45113999999998
n_041_u_819_7,41,8.2,14,1.87799999999999
n_018_u_360_10,18,3.6,7,0.363659999999982
n_022_u_440_9,22,4.4,8,0.43931999999997
n_008_u_160_9,8,1.6,4,0.06145999999997
n_047_u_940_7,47,9.4,18,2.63885999999998
n_013_u_260_10,13,2.6,5,0.147039999999979
n_014_u_280_10,14,2.8,5,0.216399999999994
n_027_u_540_9,27,5.4,9,0.58268
n_041_u_819_9,41,8.2,14,2.03630000000002
n_018_u_360_13,18,3.6,7,0.30278000000002
n_039_u_780_8,39,7.8,14,1.35725999999999
n_033_u_660_9,33,6.6,10,1.15199999999997
n_014_u_280_9,14,2.8,5,0.154940000000024
n_008_u_160_11,8,1.6,4,0.0679199999999764
n_006_u_120_10,6,1.2,3,0.0336599999999816
n_019_u_380_12,19,3.8,7,0.456599999999998
n_038_u_760_8,38,7.6,13,1.46635999999999
n_041_u_819_8,41,8.2,13,1.87101999999999
n_040_u_800_7,40,8,14,2.24462000000004
n_005_u_100_10,5,1,3,0.0341200000000026
n_040_u_800_8,40,8,12,2.27220000000002
n_020_u_400_12,20,4,9,0.397880000000004
n_008_u_160_10,8,1.6,4,0.046840000000011
n_022_u_440_8,22,4.4,8,0.57025999999998
n_049_u_980_6,49,9.8,17,2.87362
n_037_u_740_12,37,7.4,12,1.65405999999999
n_050_u_1000_6,50,10,17,3.28598000000002
n_007_u_140_9,7,1.4,4,0.0534999999999854
n_036_u_720_9,36,7.2,14,1.41310000000001
n_007_u_140_10,7,1.4,3,0.0704200000000128
n_021_u_420_9,21,4.2,7,0.538159999999988
n_046_u_920_9,46,9.2,16,2.96743999999998
n_032_u_640_10,32,6.4,11,1.02441999999999
n_043_u_860_6,43,8.6,14,2.26192
n_028_u_560_9,28,5.6,10,0.926380000000026
n_021_u_420_10,21,4.2,7,0.454379999999982
n_019_u_380_11,19,3.8,7,0.295699999999998
n_016_u_320_8,16,3.2,6,0.222159999999968
n_031_u_620_13,31,6.2,12,1.06027999999998
n_010_u_200_8,10,2,5,0.0770200000000114
n_032_u_640_11,32,6.4,11,1.17405999999999
n_017_u_340_8,17,3.4,6,0.270380000000004
n_013_u_260_11,13,2.6,5,0.170519999999997
n_040_u_800_6,40,8,13,2.26242000000002
n_021_u_420_11,21,4.2,9,0.367160000000004
n_018_u_360_11,18,3.6,8,0.388240000000006
n_048_u_960_7,48,9.6,18,2.548
n_007_u_140_8,7,1.4,3,0.0459200000000056
n_020_u_400_10,20,4,6,0.36058000000001
n_021_u_420_12,21,4.2,8,0.493680000000022
n_020_u_400_11,20,4,8,0.347639999999992
n_031_u_620_10,31,6.2,11,1.04153999999999
n_049_u_980_7,49,9.8,17,3.57080000000002
n_026_u_520_11,26,5.2,10,0.711440000000002
n_048_u_960_9,48,9.6,15,2.37867999999998
n_027_u_540_10,27,5.4,9,0.613600000000006
n_050_u_1000_7,50,10,17,3.54743999999998
n_015_u_300_9,15,3,6,0.247260000000024
n_047_u_940_9,47,9.4,15,2.88622
n_027_u_540_11,27,5.4,11,0.842099999999992
n_031_u_620_11,31,6.2,12,0.977999999999992
n_042_u_840_7,42,8.4,15,2.49650000000002
n_037_u_740_13,37,7.4,13,1.32519999999997
n_038_u_760_12,38,7.6,13,1.33236000000001
n_009_u_180_9,9,1.8,4,0.077479999999996
n_016_u_320_9,16,3.2,6,0.302160000000004
n_005_u_100_14,5,1,3,0.0249400000000242
n_015_u_300_11,15,3,6,0.235519999999996
n_023_u_459_9,23,4.6,10,0.526359999999986
n_014_u_280_11,14,2.8,5,0.146539999999986
n_049_u_980_9,49,9.8,17,2.96681999999998
n_020_u_400_9,20,4,8,0.414860000000008
n_037_u_740_11,37,7.4,13,1.71832000000002
n_038_u_760_11,38,7.6,14,2.00509999999998
n_042_u_840_9,42,8.4,16,1.73454000000002
n_005_u_100_13,5,1,3,0.0335800000000018
n_032_u_640_13,32,6.4,12,0.953660000000018
n_009_u_180_11,9,1.8,4,0.0679199999999764
n_017_u_340_9,17,3.4,7,0.33546000000002
n_043_u_860_8,43,8.6,16,2.56366000000002
n_029_u_580_9,29,5.8,11,0.722920000000012
n_050_u_1000_10,50,10,17,3.12330000000002
n_018_u_360_15,18,3.6,7,0.263420000000006
n_042_u_840_8,42,8.4,14,2.15148000000002
n_048_u_960_8,48,9.6,17,3.38580000000002
n_016_u_320_11,16,3.2,6,0.25423999999999
n_010_u_200_10,10,2,5,0.09992000000002
n_009_u_180_10,9,1.8,4,0.0674599999999918
n_039_u_780_10,39,7.8,14,1.87544000000002
n_031_u_620_14,31,6.2,11,1.24549999999999
n_033_u_660_13,33,6.6,12,1.1193
n_039_u_780_11,39,7.8,12,1.74074000000001
n_006_u_120_12,6,1.2,3,0.0333799999999974
n_006_u_120_13,6,1.2,3,0.0450800000000162
n_038_u_760_13,38,7.6,15,1.57734
n_018_u_360_14,18,3.6,7,0.340800000000018
n_005_u_100_15,5,1,3,0.0239199999999982
n_026_u_520_12,26,5.2,9,0.923139999999984
n_017_u_340_12,17,3.4,6,0.280840000000026
n_035_u_700_10,35,7,13,1.52262000000002
n_043_u_860_9,43,8.6,15,2.17293999999998
n_015_u_300_10,15,3,5,0.234699999999976
n_032_u_640_12,32,6.4,12,1.09124
n_022_u_440_12,22,4.4,8,0.423860000000022
n_044_u_880_10,44,8.8,15,2.60849999999998
n_010_u_200_11,10,2,4,0.0960199999999896
n_045_u_900_10,45,9,15,2.39363999999998
n_022_u_440_10,22,4.4,8,0.636579999999994
n_047_u_940_10,47,9.4,17,2.23394
n_019_u_380_13,19,3.8,8,0.264019999999982
n_030_u_600_9,30,6,10,1.11150000000001
n_040_u_800_10,40,8,15,1.59838
n_027_u_540_12,27,5.4,9,0.675620000000018
n_012_u_240_12,12,2.4,5,0.0966999999999826
n_028_u_560_10,28,5.6,10,0.843679999999986
n_011_u_220_12,11,2.2,5,0.123500000000022
n_018_u_360_16,18,3.6,7,0.276980000000004
n_007_u_140_12,7,1.4,3,0.0477800000000206
n_034_u_680_10,34,6.8,13,1.38850000000002
n_043_u_860_7,43,8.6,15,2.00261999999998
n_049_u_980_8,49,9.8,17,2.70348000000002
n_023_u_459_11,23,4.6,8,0.476380000000026
n_029_u_580_10,29,5.8,11,0.793940000000002
n_050_u_1000_9,50,10,18,3.31554
n_014_u_280_12,14,2.8,5,0.151359999999986
n_033_u_660_12,33,6.6,13,1.13040000000001
n_035_u_700_9,35,7,12,1.54794000000002
n_022_u_440_11,22,4.4,8,0.47558000000001
n_010_u_200_9,10,2,4,0.107880000000005
n_034_u_680_11,34,6.8,13,1.42295999999998
n_019_u_380_14,19,3.8,8,0.457020000000012
n_029_u_580_12,29,5.8,11,0.62938000000002
n_031_u_620_12,31,6.2,12,1.33048000000003
n_050_u_1000_8,50,10,18,3.36248
n_033_u_660_11,33,6.6,12,1.3366
n_020_u_400_13,20,4,8,0.320499999999992
n_017_u_340_11,17,3.4,7,0.278179999999994
n_034_u_680_12,34,6.8,12,1.44944
n_033_u_660_10,33,6.6,11,1.02209999999999
n_030_u_600_10,30,6,11,0.89036
n_016_u_320_10,16,3.2,5,0.336219999999994
n_028_u_560_12,28,5.6,10,1.09439999999999
n_031_u_620_16,31,6.2,11,0.8925
n_036_u_720_10,36,7.2,12,1.14385999999999
n_017_u_340_10,17,3.4,7,0.23696
n_034_u_680_13,34,6.8,11,1.55272000000001
n_025_u_500_13,25,5,8,0.505240000000012
n_045_u_900_12,45,9,14,1.71862000000001
n_023_u_459_12,23,4.6,7,0.69036
n_050_u_1000_11,50,10,18,2.58512000000002
n_024_u_480_13,24,4.8,8,0.61308000000001
n_039_u_780_12,39,7.8,14,1.63203999999998
n_023_u_459_10,23,4.6,8,0.48974000000002
n_040_u_800_11,40,8,13,1.59207999999999
n_028_u_560_11,28,5.6,10,0.861779999999998
n_006_u_120_14,6,1.2,3,0.0383399999999892
n_007_u_140_13,7,1.4,4,0.039880000000012
n_012_u_240_14,12,2.4,5,0.151859999999979
n_031_u_620_17,31,6.2,10,0.739219999999986
n_027_u_540_13,27,5.4,10,0.725519999999996
n_017_u_340_13,17,3.4,6,0.23260000000002
n_030_u_600_13,30,6,11,1.0657
n_035_u_700_13,35,7,12,1.00205999999998
n_041_u_819_10,41,8.2,15,2.16604000000002
n_008_u_160_12,8,1.6,4,0.0590199999999822
n_019_u_380_15,19,3.8,8,0.264979999999996
n_032_u_640_14,32,6.4,11,1.03376
n_046_u_920_10,46,9.2,15,2.58885999999998
n_044_u_880_11,44,8.8,14,2.07306
n_031_u_620_15,31,6.2,12,1.31404000000002
n_020_u_400_14,20,4,7,0.386520000000018
n_045_u_900_11,45,9,15,2.41506000000002
n_030_u_600_12,30,6,12,0.769839999999968
n_011_u_220_13,11,2.2,5,0.0972000000000116
