instance,n,u,procs,elapsed
n_019_u_380_4,19,3.8,9,0.348659999999982
n_035_u_700_3,35,7,20,1.42362000000001
n_041_u_819_1,41,8.2,22,2.0679
n_034_u_680_3,34,6.8,18,1.43889999999999
n_042_u_840_1,42,8.4,20,2.1116
n_008_u_160_3,8,1.6,4,0.0701400000000286
n_037_u_740_3,37,7.4,18,1.35617999999999
n_044_u_880_1,44,8.8,21,2.16344
n_034_u_680_4,34,6.8,17,1.58919999999998
n_009_u_180_3,9,1.8,5,0.0788800000000264
n_035_u_700_4,35,7,19,1.54378000000001
n_011_u_220_3,11,2.2,6,0.110499999999993
n_018_u_360_4,18,3.6,12,0.374339999999974
n_038_u_760_2,38,7.6,18,1.64437999999998
n_005_u_100_4,5,1,3,0.0272999999999956
n_020_u_400_4,20,4,11,0.510740000000006
n_043_u_860_1,43,8.6,21,2.36216
n_036_u_720_3,36,7.2,19,1.59392
n_047_u_940_1,47,9.4,23,2.37946
n_036_u_720_2,36,7.2,18,1.69795999999998
n_036_u_720_4,36,7.2,19,1.58281999999999
n_039_u_780_2,39,7.8,20,1.72935999999998
n_038_u_760_4,38,7.6,20,1.58892
n_010_u_200_3,10,2,6,0.0892599999999948
n_006_u_120_4,6,1.2,4,0.0406400000000212
n_005_u_100_6,5,1,3,0.031720000000023
n_014_u_280_3,14,2.8,9,0.195999999999985
n_021_u_420_4,21,4.2,12,0.469699999999976
n_039_u_780_4,39,7.8,20,1.68626
n_018_u_360_5,18,3.6,11,0.273480000000018
n_022_u_440_4,22,4.4,11,0.443740000000034
n_006_u_120_6,6,1.2,4,0.0337599999999656
n_038_u_760_3,38,7.6,19,1.80727999999999
n_046_u_920_1,46,9.2,22,2.66954000000002
n_037_u_740_4,37,7.4,19,1.75094000000001
n_048_u_960_1,48,9.6,24,2.67996
n_005_u_100_5,5,1,3,0.0283399999999892
n_040_u_800_3,40,8,21,1.79791999999998
n_049_u_980_1,49,9.8,24,2.8052
n_018_u_360_7,18,3.6,10,0.336840000000012
n_040_u_800_4,40,8,23,1.76299999999999
n_045_u_900_1,45,9,21,2.83246
n_007_u_140_5,7,1.4,5,0.0437199999999938
n_040_u_800_2,40,8,21,1.91902000000002
n_013_u_260_3,13,2.6,7,0.195400000000009
n_007_u_140_6,7,1.4,4,0.0497399999999834
n_050_u_1000_1,50,10,25,2.87612
n_015_u_300_3,15,3,8,0.199079999999994
n_024_u_480_4,24,4.8,13,0.615520000000034
n_019_u_380_5,19,3.8,10,0.424320000000006
n_041_u_819_2,41,8.2,21,2.06996
n_007_u_140_4,7,1.4,4,0.0519599999999992
n_039_u_780_3,39,7.8,18,1.86567999999999
n_008_u_160_4,8,1.6,4,0.0701800000000002
n_006_u_120_5,6,1.2,3,0.0332200000000012
n_012_u_240_3,12,2.4,7,0.146720000000023
n_023_u_459_4,23,4.6,13,0.586759999999994
n_041_u_819_3,41,8.2,20,1.87646000000001
n_018_u_360_6,18,3.6,11,0.384559999999984
n_019_u_380_7,19,3.8,11,0.43696
n_016_u_320_3,16,3.2,9,0.286719999999986
n_008_u_160_5,8,1.6,5,0.078859999999986
n_043_u_860_2,43,8.6,24,2.10526000000002
n_032_u_640_5,32,6.4,15,1.12106
n_043_u_860_4,43,8.6,22,2.12782
n_041_u_819_4,41,8.2,21,2.06757999999998
n_010_u_200_4,10,2,5,0.0808799999999974
n_017_u_340_3,17,3.4,10,0.364860000000008
n_008_u_160_6,8,1.6,5,0.0538000000000102
n_042_u_840_4,42,8.4,20,2.09011999999998
n_044_u_880_2,44,8.8,25,2.09378
n_010_u_200_6,10,2,7,0.0899399999999878
n_020_u_400_7,20,4,11,0.43946
n_009_u_180_6,9,1.8,6,0.0717199999999866
n_042_u_840_3,42,8.4,21,2.01408
n_020_u_400_5,20,4,10,0.440119999999988
n_042_u_840_2,42,8.4,26,2.29957999999998
n_020_u_400_6,20,4,10,0.515759999999972
n_019_u_380_6,19,3.8,11,0.398979999999974
n_011_u_220_4,11,2.2,6,0.120560000000005
n_009_u_180_5,9,1.8,5,0.0788200000000142
n_009_u_180_4,9,1.8,5,0.0734200000000056
n_043_u_860_3,43,8.6,21,2.07487999999998
n_027_u_540_4,27,5.4,13,0.883460000000014
n_045_u_900_2,45,9,25,2.2832
n_046_u_920_2,46,9.2,21,2.16446
n_021_u_420_5,21,4.2,11,0.545399999999972
n_021_u_420_6,21,4.2,11,0.407180000000008
n_010_u_200_5,10,2,5,0.100479999999989
n_012_u_240_4,12,2.4,7,0.162340000000004
n_031_u_620_5,31,6.2,15,1.35950000000001
n_023_u_459_5,23,4.6,12,0.430219999999972
n_013_u_260_4,13,2.6,7,0.168019999999997
n_033_u_660_5,33,6.6,19,1.35394
n_031_u_620_6,31,6.2,17,1.11151999999998
n_025_u_500_4,25,5,14,0.777340000000004
n_021_u_420_7,21,4.2,13,0.515339999999996
n_026_u_520_4,26,5.2,13,0.916439999999966
n_044_u_880_4,44,8.8,26,2.33022
n_044_u_880_3,44,8.8,23,2.35134000000002
n_024_u_480_5,24,4.8,11,0.471620000000002
n_028_u_560_4,28,5.6,15,0.99416000000001
n_048_u_960_2,48,9.6,25,2.61706000000002
n_022_u_440_7,22,4.4,12,0.560879999999998
n_023_u_459_7,23,4.6,13,0.613420000000006
n_045_u_900_3,45,9,24,2.33545999999998
n_045_u_900_4,45,9,24,2.422
n_031_u_620_8,31,6.2,17,1.12425999999999
n_044_u_880_5,44,8.8,20,2.35692000000002
n_011_u_220_6,11,2.2,6,0.11492000000002
n_011_u_220_5,11,2.2,6,0.106920000000027
n_022_u_440_5,22,4.4,11,0.553159999999988
n_022_u_440_6,22,4.4,11,0.59768
n_046_u_920_5,46,9.2,26,2.32768
n_031_u_620_7,31,6.2,17,0.974739999999984
n_012_u_240_6,12,2.4,8,0.148279999999977
n_029_u_580_4,29,5.8,15,0.968379999999998
n_012_u_240_5,12,2.4,7,0.152199999999975
n_015_u_300_4,15,3,9,0.204780000000028
n_032_u_640_8,32,6.4,15,1.00708000000002
n_011_u_220_7,11,2.2,7,0.129959999999992
n_032_u_640_6,32,6.4,16,1.22326000000001
n_035_u_700_5,35,7,21,1.48558000000001
n_037_u_740_5,37,7.4,19,1.2582
n_013_u_260_7,13,2.6,7,0.145879999999997
n_030_u_600_4,30,6,16,0.937880000000004
n_045_u_900_5,45,9,24,2.59563999999998
n_047_u_940_2,47,9.4,22,2.66259999999998
n_023_u_459_6,23,4.6,13,0.650279999999984
n_050_u_1000_2,50,10,24,2.55434000000002
n_033_u_660_8,33,6.6,18,0.909900000000016
n_046_u_920_3,46,9.2,23,2.39310000000002
n_034_u_680_5,34,6.8,18,1.70292000000001
n_026_u_520_5,26,5.2,15,0.655560000000004
n_012_u_240_7,12,2.4,6,0.148500000000022
n_014_u_280_4,14,2.8,7,0.180420000000013
n_047_u_940_4,47,9.4,22,2.31455999999998
n_013_u_260_5,13,2.6,8,0.168580000000002
n_025_u_500_5,25,5,12,0.817400000000016
n_047_u_940_3,47,9.4,24,2.65364000000002
n_017_u_340_4,17,3.4,9,0.282059999999984
n_049_u_980_2,49,9.8,26,2.91082000000002
n_046_u_920_4,46,9.2,24,2.67074
n_036_u_720_5,36,7.2,17,1.55189999999999
n_014_u_280_6,14,2.8,8,0.214759999999988
n_025_u_500_6,25,5,11,0.562619999999988
n_032_u_640_7,32,6.4,15,1.26966
n_048_u_960_4,48,9.6,24,2.58348000000002
n_024_u_480_7,24,4.8,14,0.688240000000006
n_014_u_280_5,14,2.8,9,0.195299999999988
n_024_u_480_6,24,4.8,14,0.70732
n_033_u_660_7,33,6.6,19,1.32665999999997
n_033_u_660_6,33,6.6,18,1.37716
n_013_u_260_6,13,2.6,6,0.178160000000025
n_024_u_480_8,24,4.8,13,0.687199999999976
n_034_u_680_6,34,6.8,18,1.27970000000001
n_025_u_500_7,25,5,14,0.757360000000008
n_016_u_320_4,16,3.2,9,0.260159999999996
n_034_u_680_7,34,6.8,17,1.30371999999999
n_047_u_940_5,47,9.4,24,2.67514000000002
n_028_u_560_5,28,5.6,15,0.763799999999974
n_050_u_1000_4,50,10,28,2.73671999999998
n_015_u_300_6,15,3,10,0.260279999999984
n_048_u_960_3,48,9.6,24,2.8789
n_025_u_500_8,25,5,13,0.600240000000012
n_026_u_520_8,26,5.2,15,0.803539999999994
n_014_u_280_7,14,2.8,8,0.184419999999991
n_036_u_720_6,36,7.2,20,1.39263999999999
n_050_u_1000_3,50,10,27,3.09812000000002
n_015_u_300_5,15,3,10,0.200640000000022
n_049_u_980_3,49,9.8,26,2.72808
n_049_u_980_4,49,9.8,24,2.77849999999998
n_034_u_680_8,34,6.8,16,1.38079999999998
n_017_u_340_6,17,3.4,10,0.310979999999982
n_026_u_520_6,26,5.2,14,0.813400000000002
n_027_u_540_7,27,5.4,14,0.664259999999994
n_027_u_540_5,27,5.4,13,0.919179999999978
n_049_u_980_5,49,9.8,27,2.89568
n_038_u_760_5,38,7.6,20,1.58799999999999
n_035_u_700_8,35,7,20,1.46722000000002
n_005_u_100_7,5,1,4,0.0240200000000186
n_035_u_700_7,35,7,18,1.35498000000003
n_016_u_320_5,16,3.2,9,0.252160000000004
n_036_u_720_8,36,7.2,21,1.51272000000001
n_048_u_960_5,48,9.6,24,3.177
n_017_u_340_5,17,3.4,10,0.333559999999998
n_030_u_600_5,30,6,16,0.932880000000004
n_016_u_320_6,16,3.2,8,0.291699999999982
n_040_u_800_5,40,8,21,1.9952
n_050_u_1000_5,50,10,24,2.81324
n_035_u_700_6,35,7,19,1.50871999999999
n_039_u_780_5,39,7.8,19,1.71295999999998
n_007_u_140_7,7,1.4,4,0.0502599999999802
n_037_u_740_6,37,7.4,17,1.645
n_006_u_120_7,6,1.2,4,0.0382400000000052
n_036_u_720_7,36,7.2,20,1.33488000000001
n_045_u_900_6,45,9,22,2.37348000000002
n_027_u_540_6,27,5.4,15,0.910519999999996
n_016_u_320_7,16,3.2,8,0.25681999999997
n_026_u_520_7,26,5.2,13,0.84851999999999
n_015_u_300_7,15,3,8,0.240479999999988
n_012_u_240_8,12,2.4,7,0.134399999999987
n_018_u_360_8,18,3.6,10,0.342819999999992
n_029_u_580_5,29,5.8,14,0.933359999999994
n_017_u_340_7,17,3.4,9,0.291440000000002
n_028_u_560_6,28,5.6,14,0.69018
n_028_u_560_7,28,5.6,13,0.908539999999994
n_027_u_540_8,27,5.4,14,0.807279999999992
n_019_u_380_8,19,3.8,10,0.317180000000008
n_044_u_880_7,44,8.8,24,2.19656
n_020_u_400_8,20,4,11,0.437520000000004
n_041_u_819_5,41,8.2,20,2.12106
n_044_u_880_9,44,8.8,22,2.08666000000002
n_011_u_220_9,11,2.2,6,0.121720000000023
n_037_u_740_8,37,7.4,18,1.41458000000002
n_008_u_160_7,8,1.6,5,0.077380000000012
n_039_u_780_6,39,7.8,19,1.73870000000003
n_044_u_880_6,44,8.8,23,2.42466
n_006_u_120_8,6,1.2,4,0.0395599999999832
n_044_u_880_8,44,8.8,22,2.07498000000004
n_030_u_600_7,30,6,16,0.953159999999988
n_011_u_220_11,11,2.2,6,0.123500000000022
n_046_u_920_6,46,9.2,26,2.44326
n_038_u_760_6,38,7.6,19,1.70704000000002
n_005_u_100_8,5,1,3,0.0323600000000078
n_011_u_220_8,11,2.2,5,0.126919999999991
n_037_u_740_7,37,7.4,18,1.54371999999999
n_042_u_840_5,42,8.4,23,2.16109999999996
n_011_u_220_10,11,2.2,7,0.13
n_038_u_760_7,38,7.6,22,1.66424000000003
n_009_u_180_7,9,1.8,5,0.0731400000000212
n_005_u_100_9,5,1,3,0.0329400000000168
n_013_u_260_8,13,2.6,7,0.184160000000011
n_043_u_860_5,43,8.6,21,2.17260000000002
n_030_u_600_6,30,6,16,0.957459999999992
n_029_u_580_6,29,5.8,15,1.04346000000001
n_025_u_500_9,25,5,13,0.757200000000012
n_010_u_200_7,10,2,6,0.0941800000000148
n_038_u_760_8,38,7.6,19,1.65718000000001
n_029_u_580_8,29,5.8,15,0.897020000000012
n_046_u_920_9,46,9.2,24,2.26185999999998
n_019_u_380_9,19,3.8,10,0.370720000000002
n_021_u_420_8,21,4.2,10,0.41964
n_005_u_100_10,5,1,3,0.028739999999998
n_029_u_580_7,29,5.8,15,1.07797999999999
n_037_u_740_9,37,7.4,19,1.76049999999999
n_018_u_360_9,18,3.6,10,0.395960000000014
n_045_u_900_7,45,9,23,2.47046000000002
n_028_u_560_8,28,5.6,16,0.932180000000008
n_038_u_760_9,38,7.6,21,1.66085999999999
n_005_u_100_11,5,1,3,0.0284799999999814
n_039_u_780_9,39,7.8,21,1.64758000000002
n_013_u_260_11,13,2.6,7,0.169219999999987
n_006_u_120_11,6,1.2,4,0.0443599999999788
n_031_u_620_9,31,6.2,15,0.99137999999999
n_050_u_1000_6,50,10,26,2.55743999999998
n_012_u_240_9,12,2.4,7,0.125599999999977
n_045_u_900_8,45,9,21,2.0945
n_018_u_360_10,18,3.6,10,0.412180000000008
n_024_u_480_10,24,4.8,12,0.696700000000018
n_024_u_480_12,24,4.8,14,0.605339999999996
n_022_u_440_8,22,4.4,12,0.467079999999988
n_041_u_819_6,41,8.2,20,1.92460000000003
n_018_u_360_11,18,3.6,10,0.334959999999992
n_012_u_240_10,12,2.4,6,0.125799999999981
n_008_u_160_8,8,1.6,5,0.0864400000000024
n_030_u_600_8,30,6,14,1.09651999999998
n_039_u_780_7,39,7.8,20,1.69638000000003
n_024_u_480_11,24,4.8,12,0.659399999999986
n_040_u_800_8,40,8,20,1.66309999999998
n_006_u_120_9,6,1.2,3,0.0364400000000024
n_026_u_520_9,26,5.2,14,0.61941999999999
n_024_u_480_9,24,4.8,11,0.760879999999998
n_017_u_340_8,17,3.4,9,0.26558000000001
n_007_u_140_10,7,1.4,4,0.0563600000000224
n_046_u_920_8,46,9.2,23,2.31973999999998
n_048_u_960_6,48,9.6,24,2.88532
n_023_u_459_8,23,4.6,14,0.578679999999986
n_032_u_640_9,32,6.4,17,1.17830000000002
n_018_u_360_12,18,3.6,10,0.415039999999972
n_047_u_940_6,47,9.4,26,2.76932
n_019_u_380_12,19,3.8,10,0.425519999999996
n_033_u_660_9,33,6.6,18,1.20362000000001
n_013_u_260_10,13,2.6,7,0.144099999999999
n_046_u_920_7,46,9.2,24,2.46256000000002
n_015_u_300_8,15,3,8,0.18989999999998
n_040_u_800_6,40,8,23,1.98212000000003
n_014_u_280_8,14,2.8,7,0.21395999999997
n_047_u_940_8,47,9.4,24,2.4816
n_047_u_940_9,47,9.4,23,2.17073999999996
n_045_u_900_9,45,9,23,3.24396
n_007_u_140_8,7,1.4,4,0.05354000000003
n_013_u_260_9,13,2.6,8,0.181260000000002
n_019_u_380_10,19,3.8,10,0.4225
n_040_u_800_7,40,8,20,1.80584000000003
n_025_u_500_10,25,5,14,0.683460000000014
n_047_u_940_7,47,9.4,24,2.60604
n_020_u_400_11,20,4,12,0.425979999999982
n_007_u_140_9,7,1.4,4,0.0577399999999762
n_049_u_980_6,49,9.8,25,2.84952000000002
n_021_u_420_9,21,4.2,11,0.591719999999986
n_012_u_240_11,12,2.4,6,0.143940000000002
n_026_u_520_12,26,5.2,13,0.841980000000004
n_014_u_280_11,14,2.8,7,0.176880000000019
n_014_u_280_10,14,2.8,8,0.181260000000002
n_043_u_860_6,43,8.6,22,2.10057999999998
n_039_u_780_8,39,7.8,20,1.95128000000001
n_006_u_120_10,6,1.2,4,0.040460000000021
n_014_u_280_9,14,2.8,7,0.208159999999988
n_042_u_840_6,42,8.4,23,1.89010000000002
n_010_u_200_8,10,2,6,0.110760000000009
n_025_u_500_11,25,5,13,0.829180000000014
n_032_u_640_10,32,6.4,18,1.21504000000001
n_016_u_320_8,16,3.2,8,0.263460000000014
n_009_u_180_8,9,1.8,6,0.087980000000025
n_031_u_620_10,31,6.2,16,1.16488000000001
n_020_u_400_9,20,4,11,0.419120000000002
n_049_u_980_7,49,9.8,26,2.70744000000002
n_041_u_819_8,41,8.2,21,1.97546000000002
n_040_u_800_9,40,8,20,1.95934000000001
n_020_u_400_10,20,4,11,0.385440000000016
n_041_u_819_7,41,8.2,19,2.00611999999998
n_007_u_140_11,7,1.4,5,0.050580000000009
n_008_u_160_10,8,1.6,5,0.0583199999999852
n_034_u_680_9,34,6.8,19,1.3677
n_008_u_160_9,8,1.6,6,0.055560000000005
n_030_u_600_9,30,6,14,0.94304
n_028_u_560_9,28,5.6,16,0.738480000000018
n_031_u_620_11,31,6.2,16,1.20616000000002
n_019_u_380_11,19,3.8,12,0.402000000000008
n_016_u_320_9,16,3.2,11,0.283120000000018
n_049_u_980_9,49,9.8,24,2.64066000000002
n_026_u_520_11,26,5.2,14,0.916560000000026
n_048_u_960_8,48,9.6,24,2.69487999999998
n_031_u_620_12,31,6.2,16,1.23957999999999
n_026_u_520_10,26,5.2,12,0.749079999999994
n_025_u_500_12,25,5,14,0.66304
n_048_u_960_7,48,9.6,24,2.67377999999996
n_035_u_700_9,35,7,18,1.40806
n_032_u_640_13,32,6.4,16,1.07272000000001
n_038_u_760_10,38,7.6,21,1.73864000000001
n_037_u_740_12,37,7.4,19,1.26865999999998
n_049_u_980_8,49,9.8,25,2.65462
n_031_u_620_13,31,6.2,15,1.16223999999998
n_005_u_100_12,5,1,3,0.028739999999998
n_021_u_420_10,21,4.2,10,0.364340000000012
n_037_u_740_13,37,7.4,18,1.48567999999999
n_023_u_459_9,23,4.6,13,0.602760000000016
n_022_u_440_9,22,4.4,11,0.528559999999998
n_048_u_960_9,48,9.6,24,2.91324
n_015_u_300_10,15,3,8,0.216039999999994
n_021_u_420_11,21,4.2,12,0.457819999999992
n_016_u_320_11,16,3.2,9,0.270720000000002
n_027_u_540_11,27,5.4,14,0.817380000000012
n_037_u_740_11,37,7.4,21,1.58456000000002
n_020_u_400_12,20,4,11,0.489199999999982
n_036_u_720_9,36,7.2,17,1.31795999999998
n_027_u_540_10,27,5.4,13,0.734720000000016
n_027_u_540_12,27,5.4,14,0.852079999999988
n_037_u_740_10,37,7.4,20,1.39266
n_027_u_540_9,27,5.4,13,1.06761999999999
n_041_u_819_9,41,8.2,21,1.76843999999997
n_015_u_300_9,15,3,7,0.227660000000032
n_008_u_160_11,8,1.6,5,0.0557399999999688
n_042_u_840_9,42,8.4,21,1.97387999999999
n_016_u_320_10,16,3.2,8,0.27387999999999
n_018_u_360_13,18,3.6,9,0.289240000000028
n_009_u_180_11,9,1.8,5,0.081140000000014
n_015_u_300_11,15,3,8,0.26877999999997
n_043_u_860_8,43,8.6,23,2.40257999999998
n_043_u_860_7,43,8.6,20,2.195
n_029_u_580_9,29,5.8,16,0.911499999999978
n_050_u_1000_7,50,10,28,3.15054
n_033_u_660_12,33,6.6,18,1.23818000000003
n_042_u_840_7,42,8.4,23,2.2614
n_010_u_200_10,10,2,7,0.139900000000016
n_032_u_640_11,32,6.4,18,1.31866000000002
n_010_u_200_9,10,2,5,0.119219999999987
n_039_u_780_10,39,7.8,18,1.78464
n_009_u_180_9,9,1.8,6,0.0820200000000114
n_034_u_680_10,34,6.8,17,1.33194
n_006_u_120_12,6,1.2,3,0.046800000000003
n_042_u_840_8,42,8.4,22,2.27716
n_021_u_420_12,21,4.2,11,0.41489999999998
n_009_u_180_10,9,1.8,5,0.0827000000000044
n_044_u_880_10,44,8.8,24,2.25897999999998
n_022_u_440_12,22,4.4,12,0.443739999999998
n_050_u_1000_8,50,10,25,2.76255999999998
n_050_u_1000_9,50,10,24,2.92797999999998
n_029_u_580_10,29,5.8,15,0.98663999999997
n_033_u_660_10,33,6.6,20,1.27956000000002
n_017_u_340_9,17,3.4,10,0.377639999999992
n_043_u_860_9,43,8.6,24,2.16851999999998
n_033_u_660_11,33,6.6,16,1.25580000000002
n_011_u_220_12,11,2.2,6,0.111599999999999
n_010_u_200_11,10,2,6,0.124859999999971
n_019_u_380_13,19,3.8,11,0.403220000000002
n_038_u_760_11,38,7.6,19,1.80578000000001
n_005_u_100_13,5,1,3,0.030600000000013
n_028_u_560_11,28,5.6,14,0.954099999999998
n_032_u_640_12,32,6.4,17,1.25558000000001
n_023_u_459_10,23,4.6,12,0.54869999999999
n_017_u_340_10,17,3.4,9,0.27351999999999
n_017_u_340_11,17,3.4,9,0.280999999999986
n_022_u_440_11,22,4.4,11,0.399619999999996
n_029_u_580_11,29,5.8,16,0.838539999999994
n_050_u_1000_10,50,10,23,2.78309999999998
n_028_u_560_10,28,5.6,16,0.943639999999978
n_039_u_780_13,39,7.8,19,1.8609
n_023_u_459_11,23,4.6,11,0.681800000000002
n_006_u_120_15,6,1.2,4,0.0374600000000282
n_045_u_900_10,45,9,20,2.36920000000002
n_022_u_440_10,22,4.4,12,0.648999999999978
n_029_u_580_12,29,5.8,18,1.11635999999999
n_031_u_620_14,31,6.2,14,0.94956000000002
n_046_u_920_10,46,9.2,22,2.33402000000002
n_012_u_240_12,12,2.4,7,0.134239999999991
n_038_u_760_12,38,7.6,21,1.84736000000001
n_034_u_680_11,34,6.8,16,1.32214
n_005_u_100_14,5,1,3,0.027960000000021
n_017_u_340_12,17,3.4,8,0.248999999999978
n_018_u_360_14,18,3.6,11,0.34036
n_034_u_680_12,34,6.8,17,1.27351999999999
n_028_u_560_12,28,5.6,14,1.04128000000001
n_013_u_260_12,13,2.6,9,0.184940000000024
n_024_u_480_13,24,4.8,13,0.642199999999976
n_038_u_760_13,38,7.6,21,1.58762000000002
n_039_u_780_12,39,7.8,20,1.67103999999999
n_005_u_100_15,5,1,3,0.0254400000000168
n_019_u_380_16,19,3.8,11,0.37525999999998
n_006_u_120_14,6,1.2,4,0.0348799999999756
n_039_u_780_11,39,7.8,18,1.65478000000003
n_035_u_700_10,35,7,18,1.5177
n_006_u_120_13,6,1.2,3,0.028760000000002
n_023_u_459_12,23,4.6,11,0.663480000000018
n_041_u_819_10,41,8.2,21,1.90883999999998
n_036_u_720_10,36,7.2,20,1.61947999999997
n_008_u_160_12,8,1.6,5,0.066939999999995
n_018_u_360_15,18,3.6,9,0.36232
n_040_u_800_13,40,8,18,1.62654000000002
n_044_u_880_11,44,8.8,21,2.27240000000002
n_007_u_140_15,7,1.4,4,0.0933399999999892
n_045_u_900_11,45,9,23,2.38600000000002
n_018_u_360_16,18,3.6,9,0.343739999999998
n_033_u_660_13,33,6.6,16,1.76402000000002
n_044_u_880_12,44,8.8,25,2.18478
n_019_u_380_15,19,3.8,11,0.386879999999982
n_011_u_220_13,11,2.2,8,0.185679999999993
n_030_u_600_11,30,6,17,0.952979999999988
n_043_u_860_10,43,8.6,22,2.30192
n_040_u_800_12,40,8,21,1.90726000000002
n_040_u_800_11,40,8,20,1.88351999999999
n_030_u_600_10,30,6,15,1.19398000000001
n_034_u_680_13,34,6.8,17,1.40242000000002
n_011_u_220_14,11,2.2,6,0.117139999999999
n_019_u_380_14,19,3.8,11,0.446540000000022
n_012_u_240_13,12,2.4,6,0.173000000000029
n_007_u_140_14,7,1.4,4,0.052619999999988
n_007_u_140_13,7,1.4,5,0.0527399999999762
n_047_u_940_10,47,9.4,25,2.47944
n_030_u_600_12,30,6,16,1.06944
n_010_u_200_12,10,2,5,0.132419999999984
n_035_u_700_13,35,7,20,1.38966
n_032_u_640_14,32,6.4,16,1.17513999999999
