n,u,Algorithm,mean,sd,min_time,max_time,n_obs,CI
27,"5,4",FTpEDF,"0,11776","0,0193523293962568","0,0819999999999999","0,174",50,"0,00549987116093376"
28,"5,6",FTpEDF,"0,11956","0,019145159776224","0,0879999999999992","0,162",50,"0,0054409942063662"
29,"5,8",FTpEDF,"0,13272","0,0208444579821935","0,0959999999999992","0,212",50,"0,00592392941305225"
30,6,FTpEDF,"0,1368","0,024996326260685","0,0989999999999998","0,235",50,"0,00710387732223202"
31,"6,2",FTpEDF,"0,15322","0,0279162669277909","0,106","0,245",50,"0,00793371527805761"
32,"6,4",FTpEDF,"0,1526","0,0213034441979196","0,116","0,199",50,"0,00605437185227751"
33,"6,6",FTpEDF,"0,16426","0,0274693224064481","0,129","0,251",50,"0,00780669505051093"
34,"6,8",FTpEDF,"0,17438","0,0283224076573692","0,133","0,283",50,"0,0080491391962925"
35,7,FTpEDF,"0,1834","0,0338091884624549","0,128","0,284",50,"0,0096084650478922"
36,"7,2",FTpEDF,"0,18916","0,028235424269408","0,14","0,252",50,"0,00802441879095356"
37,"7,4",FTpEDF,"0,1989","0,0320071739407507","0,153","0,281",50,"0,00909633818726621"
38,"7,6",FTpEDF,"0,21376","0,0314633314270723","0,16","0,278",50,"0,00894177985499392"
39,"7,8",FTpEDF,"0,22234","0,0382833741289072","0,157999999999999","0,328",50,"0,010880014545202"
40,8,FTpEDF,"0,23124","0,0313320335524302","0,162000000000001","0,331",50,"0,00890446541188736"
41,"8,2",FTpEDF,"0,23492","0,0296213105857308","0,177","0,307",50,"0,00841828332412706"
42,"8,4",FTpEDF,"0,24966","0,0392940822256887","0,18","0,344",50,"0,0111672546081314"
43,"8,6",FTpEDF,"0,2712","0,0419829897526537","0,204","0,388",50,"0,0119314336720136"
44,"8,8",FTpEDF,"0,2746","0,0447920364642225","0,209","0,419",50,"0,0127297559143821"
45,9,FTpEDF,"0,28606","0,0404537579294217","0,212","0,399",50,"0,0114968307965271"
46,"9,2",FTpEDF,"0,29468","0,0475907039456322","0,231000000000001","0,475",50,"0,0135251284121769"
47,"9,4",FTpEDF,"0,3","0,0373920214124098","0,229","0,381",50,"0,0106266949060359"
48,"9,6",FTpEDF,"0,31924","0,0504840083792959","0,244","0,476",50,"0,014347396434216"
49,"9,8",FTpEDF,"0,33636","0,0488983785883686","0,219","0,446",50,"0,0138967654336541"
50,10,FTpEDF,"0,34256","0,0455273678625263","0,259","0,486",50,"0,0129387347855273"
5,1,SA-FTpEDF,"2,44993999999999","6,12867316735401","0,5","42,7600000000002",50,"1,74174964252307"
6,"1,2",SA-FTpEDF,"0,661479999999901","0,0845347990173426","0,498999999999796","0,930000000000291",50,"0,0240245240606923"
7,"1,4",SA-FTpEDF,"0,85820000000007","0,122300900258513","0,624000000001615","1,24099999999999",50,"0,0347575312777663"
8,"1,6",SA-FTpEDF,"1,03157999999996","0,140060349966363","0,810999999999694","1,51100000000042",50,"0,0398047110400719"
9,"1,8",SA-FTpEDF,"1,28675999999999","0,194082410436403","0,882999999999811","1,65999999999985",50,"0,0551576107530572"
10,2,SA-FTpEDF,"1,49097999999987","0,216986079681457","1,17500000000109","2,00699999999961",50,"0,061666761531816"
11,"2,2",SA-FTpEDF,"1,71266000000003","0,247818532192384","1,26999999999862","2,40400000000045",50,"0,070429247582643"
12,"2,4",SA-FTpEDF,"1,8834399999999","0,258439679142129","1,54800000000068","2,61299999999937",50,"0,0734477441475184"
13,"2,6",SA-FTpEDF,"2,11144","0,28381182038053","1,64300000000003","2,76800000000003",50,"0,0806584269046656"
14,"2,8",SA-FTpEDF,"2,50758000000005","0,366394907392508","1,90800000000127","3,55099999999948",50,"0,1041282805506"
15,3,SA-FTpEDF,"2,81870000000006","0,343233260958894","2,37300000000141","3,55099999999948",50,"0,0975458134660629"
16,"3,2",SA-FTpEDF,"3,11678000000015","0,436256023407128","2,16100000000006","4,22299999999996",50,"0,123982590043377"
17,"3,4",SA-FTpEDF,"3,60116000000002","0,606042140381574","2,47500000000036","5,92400000000089",50,"0,172235270594345"
18,"3,6",SA-FTpEDF,"3,70056000000004","0,488101576915884","3,11700000000019","5,07600000000093",50,"0,138716933322001"
19,"3,8",SA-FTpEDF,"4,10026000000013","0,51494540269328","3,40999999999985","5,62799999999879",50,"0,146345864197413"
20,4,SA-FTpEDF,"4,42718000000001","0,62133154217861","3,57099999999991","6,99799999999959",50,"0,176580470507473"
21,"4,2",SA-FTpEDF,"5,03878000000015","0,77463651225767","3,89500000000044","7,11000000000058",50,"0,220149260935809"
22,"4,4",SA-FTpEDF,"5,5939000000001","0,843918296896668","4,44800000000032","8,29700000000048",50,"0,239838926273345"
23,"4,6",SA-FTpEDF,"6,02722000000001","1,02688185219479","4,48500000000058","8,89999999999964",50,"0,29183659335939"
24,"4,8",SA-FTpEDF,"6,20802","0,775652443996272","4,93500000000131","7,98700000000099",50,"0,220437985541318"
25,5,SA-FTpEDF,"6,43200000000001","0,796763683501661","5,10699999999997","8,60400000000118",50,"0,226437733424367"
26,"5,2",SA-FTpEDF,"7,12433999999987","1,93946531249389","5,70299999999952","18,8689999999988",50,"0,551189943153808"
27,"5,4",SA-FTpEDF,"7,7040400000001","1,06818549103852","6,01699999999983","9,79299999999967",50,"0,303574957639308"
28,"5,6",SA-FTpEDF,"8,11049999999996","1,02863121354018","5,79000000000087","10,8070000000007",50,"0,292333756352875"
29,"5,8",SA-FTpEDF,"8,88851999999999","1,42020565110414","5,89999999999964","12,3610000000008",50,"0,403617980201062"
30,6,SA-FTpEDF,"9,40716","1,44900075858066","7,26999999999862","13,2950000000001",50,"0,411801459199552"
31,"6,2",SA-FTpEDF,"9,70112000000001","1,42312101167747","6,95999999999913","12,8970000000008",50,"0,404446516508638"
32,"6,4",SA-FTpEDF,"9,92099999999991","1,20041688336898","6,98600000000079","12,7729999999992",50,"0,341154703537449"
33,"6,6",SA-FTpEDF,"10,5876800000001","1,81942862123107","8,57699999999932","17,0100000000002",50,"0,517075892952803"
34,"6,8",SA-FTpEDF,"11,3126600000001","1,34693780608797","9,00500000000102","14,6149999999998",50,"0,382795489038519"
35,7,SA-FTpEDF,"12,62582","1,87665725062584","9,39900000000125","17,2150000000001",50,"0,533340089471125"
36,"7,2",SA-FTpEDF,"12,9660000000001","2,06537970023006","9,70600000000013","17,5849999999991",50,"0,586974416210096"
37,"7,4",SA-FTpEDF,"13,4706600000001","1,79385938531572","10,6780000000017","17,9809999999998",50,"0,509809196508232"
38,"7,6",SA-FTpEDF,"13,7295400000001","1,81913909005874","10,6700000000001","18,4610000000011",50,"0,516993609104058"
39,"7,8",SA-FTpEDF,"14,8705999999999","4,18086360573918","11,3209999999999","41,0739999999987",50,"1,18818829000762"
40,8,SA-FTpEDF,"14,75068","1,91134766474078","12,0580000000009","19,6679999999997",50,"0,543198996078437"
41,"8,2",SA-FTpEDF,"16,0273799999999","2,30739669448374","12,1740000000009","22,7049999999999",50,"0,655754884953521"
42,"8,4",SA-FTpEDF,"17,5260600000001","2,92549226564127","11,7569999999996","28,8189999999995",50,"0,831415702672329"
43,"8,6",SA-FTpEDF,"18,3559999999999","3,13187144939111","13,2430000000004","25,4650000000001",50,"0,890068017733807"
44,"8,8",SA-FTpEDF,"17,8475","2,47611981881774","13,2659999999996","27,3770000000004",50,"0,703705466338658"
45,9,SA-FTpEDF,"18,64086","3,10805595785242","12,9889999999996","28,4269999999997",50,"0,883299729926427"
46,"9,2",SA-FTpEDF,"18,4246","2,08306794935531","14,4420000000009","24,7979999999989",50,"0,592001360990717"
47,"9,4",SA-FTpEDF,"19,9406600000001","2,42438771239248","16,4610000000011","27,5889999999999",50,"0,68900336436443"
48,"9,6",SA-FTpEDF,"21,8409999999999","3,29974214205916","16,594000000001","28,8409999999985",50,"0,937776340719956"
49,"9,8",SA-FTpEDF,"22,5707799999999","2,72898712084073","17,030999999999","28,4329999999991",50,"0,775569558431281"
50,10,SA-FTpEDF,"23,4749000000001","3,62107488410921","16,9619999999995","33,9790000000012",50,"1,0290980955784"
5,1,W-GA-FTpEDF,"0,0699216000000008","0,213104005338394","0,0209400000000096","1,47722000000002",50,"0,0605634882107168"
6,"1,2",W-GA-FTpEDF,"0,0353168000000005","0,00863233348450817","0,023159999999989","0,060600000000013",50,"0,00245328203188772"
7,"1,4",W-GA-FTpEDF,"0,048744799999999","0,0094456473595407","0,0303399999999966","0,0704200000000128",50,"0,00268442327770301"
8,"1,6",W-GA-FTpEDF,"0,0607163999999975","0,014105778633491","0,0430199999999968","0,11637999999999",50,"0,00400881793195701"
9,"1,8",W-GA-FTpEDF,"0,0744251999999986","0,0108942147612989","0,0505200000000332","0,0996199999999954",50,"0,0030961015782563"
10,2,W-GA-FTpEDF,"0,0923568000000014","0,0256975854849287","0,061140000000014","0,191460000000006",50,"0,00730317298864943"
11,"2,2",W-GA-FTpEDF,"0,109910000000003","0,0224529728043975","0,0821399999999994","0,230959999999978",50,"0,0063810642675409"
12,"2,4",W-GA-FTpEDF,"0,132043599999999","0,0281609852245332","0,0763000000000102","0,211340000000018",50,"0,00800326344847405"
13,"2,6",W-GA-FTpEDF,"0,149754400000002","0,023345249060874","0,0921000000000276","0,20380000000001",50,"0,00663464637386504"
14,"2,8",W-GA-FTpEDF,"0,181574399999999","0,0423017409860264","0,108379999999997","0,377239999999984",50,"0,0120220217702235"
15,3,W-GA-FTpEDF,"0,196648800000001","0,0312943967495541","0,143019999999997","0,283359999999994",50,"0,00889376915085905"
16,"3,2",W-GA-FTpEDF,"0,2221692","0,0397923631705146","0,136059999999998","0,336219999999994",50,"0,0113088644858043"
17,"3,4",W-GA-FTpEDF,"0,280520400000002","0,0551561453256425","0,18768","0,489840000000004",50,"0,0156752030628131"
18,"3,6",W-GA-FTpEDF,"0,304915999999998","0,0520487013698274","0,203580000000002","0,501779999999998",50,"0,0147920772619412"
19,"3,8",W-GA-FTpEDF,"0,342222","0,0554248331950015","0,251440000000002","0,47221999999998",50,"0,0157515633103948"
20,4,W-GA-FTpEDF,"0,3800544","0,0517343500208708","0,299359999999978","0,533600000000006",50,"0,0147027395970469"
21,"4,2",W-GA-FTpEDF,"0,441012400000002","0,0755255863000003","0,326740000000028","0,637000000000008",50,"0,0214641341359315"
22,"4,4",W-GA-FTpEDF,"0,475860400000001","0,08623224450096","0,304759999999988","0,793140000000022",50,"0,0245069327295118"
23,"4,6",W-GA-FTpEDF,"0,512693199999999","0,0927187088189972","0,35808000000001","0,772820000000028",50,"0,0263503654919832"
24,"4,8",W-GA-FTpEDF,"0,576834000000001","0,0906323575366643","0,41010000000002","0,814420000000028",50,"0,0257574310180847"
25,5,W-GA-FTpEDF,"0,611727199999999","0,0891900298042868","0,40982","0,79862000000001",50,"0,0253475260119487"
26,"5,2",W-GA-FTpEDF,"0,698396800000002","0,140129747128753","0,493660000000018","1,33798000000003",50,"0,0398244334954034"
27,"5,4",W-GA-FTpEDF,"0,717598800000004","0,106552811886779","0,55786","1,09795999999998",50,"0,0302819740824507"
28,"5,6",W-GA-FTpEDF,"0,779651999999999","0,113204143863002","0,525620000000018","1,09439999999999",50,"0,0321722617149513"
29,"5,8",W-GA-FTpEDF,"0,856092800000001","0,11990165437813","0,62938000000002","1,16510000000002",50,"0,0340756731430003"
30,6,W-GA-FTpEDF,"0,935163999999999","0,149606828066375","0,634339999999974","1,34039999999997",50,"0,042517790097154"
31,"6,2",W-GA-FTpEDF,"1,0568868","0,180855298867154","0,739219999999986","1,81853999999999",50,"0,0513985072377855"
32,"6,4",W-GA-FTpEDF,"1,0951484","0,142227785114627","0,760859999999994","1,40350000000002",50,"0,0404206892936994"
33,"6,6",W-GA-FTpEDF,"1,2227552","0,165515454685522","0,870219999999972","1,57776000000002",50,"0,0470389717575714"
34,"6,8",W-GA-FTpEDF,"1,2883788","0,180350272408205","0,747740000000012","1,68779999999999",50,"0,0512549803062101"
35,7,W-GA-FTpEDF,"1,3744992","0,196950822949718","1,00205999999998","2,00604",50,"0,0559728045696062"
36,"7,2",W-GA-FTpEDF,"1,4304364","0,17013711443781","1,03900000000001","1,83822",50,"0,0483524329263428"
37,"7,4",W-GA-FTpEDF,"1,5265556","0,218231940021507","1,14242000000002","2,05088",50,"0,0620208311228449"
38,"7,6",W-GA-FTpEDF,"1,664942","0,237737777419249","1,2316","2,25904000000002",50,"0,0675643287750943"
39,"7,8",W-GA-FTpEDF,"1,7317472","0,274456125715972","1,12034","2,53942",50,"0,0779995679000201"
40,8,W-GA-FTpEDF,"1,8858004","0,255279686282335","1,44669999999998","2,40619999999998",50,"0,0725496841133761"
41,"8,2",W-GA-FTpEDF,"1,9295564","0,236884829044987","1,25958000000002","2,43041999999998",50,"0,0673219235292288"
42,"8,4",W-GA-FTpEDF,"2,0589204","0,30512193546495","1,41384000000002","2,71482",50,"0,0867146946019099"
43,"8,6",W-GA-FTpEDF,"2,1692636","0,294316678306944","1,45696","2,89856",50,"0,0836438744947817"
44,"8,8",W-GA-FTpEDF,"2,299896","0,297590459497063","1,64772000000001","2,86182",50,"0,0845742728145947"
45,9,W-GA-FTpEDF,"2,412376","0,421860813703735","1,59113999999998","3,6239",50,"0,119891516711471"
46,"9,2",W-GA-FTpEDF,"2,5180616","0,332247172628804","1,84248","3,18277999999998",50,"0,094423601708453"
47,"9,4",W-GA-FTpEDF,"2,6167952","0,356291908447932","1,91991999999998","3,41568",50,"0,101257040019475"
48,"9,6",W-GA-FTpEDF,"2,67555","0,305016770987556","2,01967999999998","3,45712",50,"0,0866848071881246"
49,"9,8",W-GA-FTpEDF,"2,8198888","0,366286122735679","2,11529999999998","3,57080000000002",50,"0,104097364293203"
50,10,W-GA-FTpEDF,"3,0219556","0,342634416949325","2,45372","3,85628",50,"0,0973756238816108"
5,1,S-GA-FTpEDF,"44,9937","95,2118362210373","10,5730000000003","649,086",50,"27,0589044599932"
6,"1,2",S-GA-FTpEDF,"14,44772","1,93917236753729","10,4720000000002","18,393",50,"0,551106689118309"
7,"1,4",S-GA-FTpEDF,"18,2202400000001","2,87273875269302","12,6410000000005","25,5460000000003",50,"0,816423320176081"
8,"1,6",S-GA-FTpEDF,"21,92062","3,29868056424048","15,1410000000005","29,1800000000003",50,"0,937474643642025"
9,"1,8",S-GA-FTpEDF,"25,70144","2,8408030350733","19,0619999999999","32,508",50,"0,807347289650556"
10,2,S-GA-FTpEDF,"30,4021399999999","4,42054869625013","23,97","47,3640000000005",50,"1,25630603904004"
11,"2,2",S-GA-FTpEDF,"36,21592","5,3818574361327","29,6780000000003","53,5389999999998",50,"1,52950696007522"
12,"2,4",S-GA-FTpEDF,"40,17258","5,02810533590736","30,7839999999997","51,0630000000001",50,"1,42897172556617"
13,"2,6",S-GA-FTpEDF,"45,7489","4,95371055011147","36,6549999999997","55,2949999999998",50,"1,4078289613777"
14,"2,8",S-GA-FTpEDF,"54,14046","7,22686929200142","40,885","68,2739999999999",50,"2,05385352786545"
15,3,S-GA-FTpEDF,"59,81004","7,12389573815921","48,9970000000001","78,0440000000001",50,"2,02458876766428"
16,"3,2",S-GA-FTpEDF,"65,84554","7,97449819599697","51,2560000000003","85,1189999999997",50,"2,26632731145871"
17,"3,4",S-GA-FTpEDF,"73,2879","9,57165482515104","54,2709999999997","103,266",50,"2,72023420319846"
18,"3,6",S-GA-FTpEDF,"81,66544","9,74458689956976","66,62","107,985",50,"2,76938095496261"
19,"3,8",S-GA-FTpEDF,"90,2233399999999","10,5881030052314","71,8769999999995","117,514",50,"3,00910557975164"
20,4,S-GA-FTpEDF,"98,16184","10,5855758336039","82,193","125,38",50,"3,00838736552183"
21,"4,2",S-GA-FTpEDF,"108,97964","13,8936920935439","88,8239999999996","139,63",50,"3,94854360421105"
22,"4,4",S-GA-FTpEDF,"116,1307","13,4369801488432","97,1710000000003","150,483",50,"3,81874750565978"
23,"4,6",S-GA-FTpEDF,"125,19216","16,015824497703","99,9470000000001","161,195000000001",50,"4,55164696041868"
24,"4,8",S-GA-FTpEDF,"130,91182","15,9331848728189","107,646","166,866",50,"4,52816103888727"
25,5,S-GA-FTpEDF,"141,25198","16,2647664907798","111,706","181,48",50,"4,62239549205193"
26,"5,2",S-GA-FTpEDF,"148,1229","20,1883720606487","122,518","200,971",50,"5,7374718572142"
27,"5,4",S-GA-FTpEDF,"169,93138","20,9950900109273","136,257","218,284",50,"5,96673856195535"
28,"5,6",S-GA-FTpEDF,"177,00216","18,8281448481484","127,085","210,299999999999",50,"5,3508995606619"
29,"5,8",S-GA-FTpEDF,"185,3598","22,900453010402","148,51","248,784",50,"6,50823673498398"
30,6,S-GA-FTpEDF,"198,38876","23,9400577118633","149,987","279,868",50,"6,80368912209785"
31,"6,2",S-GA-FTpEDF,"213,6589","22,8176973656728","176,864","267,167",50,"6,4847178409774"
32,"6,4",S-GA-FTpEDF,"228,96742","28,6126100401518","180,299","307,005",50,"8,13161380093669"
33,"6,6",S-GA-FTpEDF,"234,4602","29,0516862962043","190,309","305,368",50,"8,25639789222965"
34,"6,8",S-GA-FTpEDF,"255,58528","34,7762888820788","188,173","364,047",50,"9,88331194609789"
35,7,S-GA-FTpEDF,"259,54444","27,5805149906484","221,637","340,594999999999",50,"7,83829563329513"
36,"7,2",S-GA-FTpEDF,"277,63964","37,6740722842647","215,188","370,557",50,"10,7068528769069"
37,"7,4",S-GA-FTpEDF,"284,81762","32,4976131983157","239,54","368,676",50,"9,23571948207786"
38,"7,6",S-GA-FTpEDF,"316,497","39,3551698157241","243,784000000001","449,624",50,"11,1846155091293"
39,"7,8",S-GA-FTpEDF,"323,2162","35,2473837170642","244,819","413,461",50,"10,017195616841"
40,8,S-GA-FTpEDF,"338,2683","37,6604681169222","280,797","453,032",50,"10,7029866153265"
41,"8,2",S-GA-FTpEDF,"351,74502","41,1356476920007","290,351000000001","463,029",50,"11,6906217228468"
42,"8,4",S-GA-FTpEDF,"364,75184","40,566456899286","299,487","491,734",50,"11,5288594893801"
43,"8,6",S-GA-FTpEDF,"391,51534","35,692530745876","327,835","495,688",50,"10,1437050026626"
44,"8,8",S-GA-FTpEDF,"393,13412","39,269464956178","329,085","495,247",50,"11,1602584575455"
45,9,S-GA-FTpEDF,"409,62242","54,8749018241286","299,102","536,032",50,"15,5952745440542"
46,"9,2",S-GA-FTpEDF,"418,24032","47,6455111539377","330,44","524,822",50,"13,5407044484358"
47,"9,4",S-GA-FTpEDF,"451,65164","47,1957493856368","375,991999999999","542,476",50,"13,4128835681625"
48,"9,6",S-GA-FTpEDF,"472,15346","48,7754754025347","381,67","634,656",50,"13,8618367347097"
49,"9,8",S-GA-FTpEDF,"484,6566","49,8964616724329","403,497","611,571999999999",50,"14,1804175076686"
50,10,S-GA-FTpEDF,"497,80496","46,6872828473861","408,057","649,313",50,"13,2683789768669"
